	124_M_P_sh_R_D_A_01.c3d	124_M_P_sh_R_D_A_01.c3d	124_M_P_sh_R_D_A_01.c3d	124_M_P_sh_R_D_A_01.c3d	124_M_P_sh_R_D_A_01.c3d	124_M_P_sh_R_D_A_01.c3d	124_M_P_sh_R_D_A_01.c3d	124_M_P_sh_R_D_A_01.c3d	124_M_P_sh_R_D_A_02.c3d	124_M_P_sh_R_D_A_02.c3d	124_M_P_sh_R_D_A_02.c3d	124_M_P_sh_R_D_A_02.c3d	124_M_P_sh_R_D_A_02.c3d	124_M_P_sh_R_D_A_02.c3d	124_M_P_sh_R_D_A_02.c3d	124_M_P_sh_R_D_A_02.c3d	124_M_P_sh_R_D_A_03.c3d	124_M_P_sh_R_D_A_03.c3d	124_M_P_sh_R_D_A_03.c3d	124_M_P_sh_R_D_A_03.c3d	124_M_P_sh_R_D_A_03.c3d	124_M_P_sh_R_D_A_03.c3d	124_M_P_sh_R_D_A_03.c3d	124_M_P_sh_R_D_A_03.c3d	124_M_P_sh_R_D_A_04.c3d	124_M_P_sh_R_D_A_04.c3d	124_M_P_sh_R_D_A_04.c3d	124_M_P_sh_R_D_A_04.c3d	124_M_P_sh_R_D_A_04.c3d	124_M_P_sh_R_D_A_04.c3d	124_M_P_sh_R_D_A_04.c3d	124_M_P_sh_R_D_A_04.c3d	124_M_P_sh_R_D_A_05.c3d	124_M_P_sh_R_D_A_05.c3d	124_M_P_sh_R_D_A_05.c3d	124_M_P_sh_R_D_A_05.c3d	124_M_P_sh_R_D_A_05.c3d	124_M_P_sh_R_D_A_05.c3d	124_M_P_sh_R_D_A_05.c3d	124_M_P_sh_R_D_A_05.c3d	124_M_P_sh_R_D_A_06.c3d	124_M_P_sh_R_D_A_06.c3d	124_M_P_sh_R_D_A_06.c3d	124_M_P_sh_R_D_A_06.c3d	124_M_P_sh_R_D_A_06.c3d	124_M_P_sh_R_D_A_06.c3d	124_M_P_sh_R_D_A_06.c3d	124_M_P_sh_R_D_A_06.c3d	124_M_P_sh_R_D_A_07.c3d	124_M_P_sh_R_D_A_07.c3d	124_M_P_sh_R_D_A_07.c3d	124_M_P_sh_R_D_A_07.c3d	124_M_P_sh_R_D_A_07.c3d	124_M_P_sh_R_D_A_07.c3d	124_M_P_sh_R_D_A_07.c3d	124_M_P_sh_R_D_A_07.c3d	124_M_P_sh_R_D_A_08.c3d	124_M_P_sh_R_D_A_08.c3d	124_M_P_sh_R_D_A_08.c3d	124_M_P_sh_R_D_A_08.c3d	124_M_P_sh_R_D_A_08.c3d	124_M_P_sh_R_D_A_08.c3d	124_M_P_sh_R_D_A_08.c3d	124_M_P_sh_R_D_A_08.c3d	124_M_P_sh_R_D_A_09.c3d	124_M_P_sh_R_D_A_09.c3d	124_M_P_sh_R_D_A_09.c3d	124_M_P_sh_R_D_A_09.c3d	124_M_P_sh_R_D_A_09.c3d	124_M_P_sh_R_D_A_09.c3d	124_M_P_sh_R_D_A_09.c3d	124_M_P_sh_R_D_A_09.c3d	124_M_P_sh_R_D_A_10.c3d	124_M_P_sh_R_D_A_10.c3d	124_M_P_sh_R_D_A_10.c3d	124_M_P_sh_R_D_A_10.c3d	124_M_P_sh_R_D_A_10.c3d	124_M_P_sh_R_D_A_10.c3d	124_M_P_sh_R_D_A_10.c3d	124_M_P_sh_R_D_A_10.c3d
7	0.129662	0.259480	0.391212	0.552643	0.264431	0.191301	0.252324	0.174910	0.177728	0.347410	0.213870	0.148405	0.237469	0.428421	0.262214	0.262092	0.112055	0.083535	0.205753	0.347484	0.236300	0.152737	0.191819	0.250289	0.069358	0.061857	0.384668	0.315356	0.094653	0.216238	0.263875	0.222837	0.071687	0.133356	0.292308	0.243420	0.065893	0.147388	0.221225	0.224860	0.051710	0.078669	0.198340	0.145748	0.153531	0.084888	0.180563	0.132845	0.264029	0.094044	0.422525	0.185093	0.097497	0.130874	0.204537	0.211919	0.070100	0.164887	0.298355	0.414666	0.200323	0.049299	0.297476	0.286775	0.146799	0.071135	0.134499	0.214281	0.237774	0.090585	0.310477	0.271115	0.244805	0.118739	0.333122	0.298746	0.103887	0.228196	0.339210	0.221249
8	0.115978	0.218639	0.478400	0.486536	0.268216	0.187117	0.256100	0.190438	0.148552	0.347998	0.215493	0.147918	0.234174	0.410778	0.264161	0.255296	0.116298	0.106859	0.216703	0.367935	0.234777	0.153543	0.190959	0.249765	0.074594	0.065786	0.412215	0.313514	0.089507	0.222526	0.267110	0.220121	0.074776	0.133592	0.287102	0.273424	0.067918	0.143890	0.212393	0.200955	0.050406	0.081834	0.172473	0.162387	0.152241	0.109592	0.161590	0.135906	0.269940	0.082065	0.423808	0.187822	0.080266	0.115554	0.204215	0.195465	0.062322	0.160241	0.318873	0.426579	0.175201	0.048710	0.298457	0.280159	0.148639	0.071484	0.135999	0.205746	0.227360	0.090997	0.314972	0.194879	0.243937	0.114831	0.357613	0.297292	0.099250	0.223435	0.334102	0.257986
9	0.091280	0.209174	0.493312	0.378692	0.359755	0.218565	0.245256	0.192165	0.144561	0.347782	0.226780	0.148159	0.236248	0.393216	0.257128	0.256463	0.132970	0.143990	0.247190	0.365919	0.237602	0.156020	0.195444	0.259867	0.089169	0.064478	0.418803	0.288120	0.097458	0.228689	0.271623	0.228833	0.073214	0.133797	0.300242	0.278708	0.067667	0.134396	0.211054	0.191142	0.050265	0.082919	0.162744	0.171200	0.122891	0.115381	0.172470	0.137549	0.276974	0.078524	0.423853	0.235130	0.077691	0.106804	0.199602	0.162879	0.064457	0.158170	0.364674	0.425407	0.162437	0.059924	0.276027	0.273957	0.148664	0.071401	0.138118	0.222198	0.107017	0.088822	0.315060	0.161041	0.243632	0.116110	0.363300	0.285004	0.094215	0.265426	0.334669	0.411203
10	0.088184	0.190852	0.543770	0.369988	0.400011	0.275564	0.247404	0.192724	0.146212	0.341321	0.269516	0.334914	0.239074	0.424552	0.223427	0.255207	0.145830	0.164544	0.248402	0.365314	0.258327	0.157676	0.205222	0.268531	0.093269	0.063399	0.438325	0.287742	0.101932	0.229391	0.271286	0.257907	0.071353	0.134175	0.308698	0.276858	0.060434	0.130666	0.206100	0.192850	0.053157	0.081984	0.166196	0.185761	0.089653	0.129991	0.171861	0.136289	0.281097	0.080536	0.422052	0.315758	0.075939	0.110988	0.176837	0.197760	0.069288	0.149475	0.392179	0.424297	0.186000	0.074705	0.237893	0.273590	0.148651	0.071576	0.157668	0.220534	0.066727	0.088745	0.322290	0.227230	0.251261	0.120736	0.413377	0.281707	0.099725	0.331979	0.346419	0.445016
11	0.088890	0.184076	0.523974	0.329984	0.434908	0.275063	0.252188	0.331646	0.149460	0.305490	0.313735	0.612150	0.240382	0.427135	0.220387	0.280237	0.146843	0.169139	0.250415	0.370908	0.273208	0.153330	0.204780	0.264661	0.093735	0.065860	0.444575	0.287983	0.099358	0.228565	0.260284	0.255217	0.070981	0.133811	0.308987	0.277658	0.055382	0.139105	0.189822	0.201161	0.069681	0.096672	0.181437	0.484286	0.088410	0.141831	0.168474	0.137144	0.282531	0.084220	0.421806	0.320178	0.075520	0.119671	0.172848	0.301973	0.090965	0.140457	0.391839	0.422064	0.237596	0.095139	0.222371	0.289175	0.144961	0.071472	0.162628	0.221509	0.065890	0.097275	0.323262	0.255194	0.256533	0.117982	0.461347	0.279107	0.104274	0.364000	0.345595	0.460837
12	0.091539	0.182546	0.511216	0.285664	0.443502	0.304853	0.244956	0.344162	0.159456	0.293087	0.342405	0.626776	0.240407	0.445100	0.215462	0.301494	0.145399	0.169866	0.250384	0.388793	0.274010	0.145712	0.201231	0.259629	0.093853	0.063296	0.449508	0.289870	0.099059	0.226979	0.251405	0.280765	0.070928	0.133057	0.304180	0.279440	0.057312	0.152417	0.189219	0.197510	0.070264	0.138080	0.187428	0.538730	0.089758	0.171967	0.184905	0.146713	0.309694	0.086151	0.420778	0.326922	0.075521	0.134449	0.147739	0.362062	0.094506	0.125331	0.391945	0.475379	0.272698	0.113906	0.223461	0.290326	0.142030	0.073058	0.185132	0.221573	0.071096	0.102515	0.313725	0.248466	0.258102	0.117539	0.467503	0.282015	0.102970	0.427527	0.292958	0.517073
13	0.098991	0.181078	0.520446	0.254942	0.451363	0.316938	0.212599	0.360083	0.134454	0.201720	0.342562	0.648440	0.239626	0.467613	0.210164	0.318830	0.144539	0.169898	0.258781	0.390121	0.295656	0.141790	0.202171	0.237945	0.093262	0.061369	0.454753	0.290182	0.097895	0.225535	0.273599	0.290929	0.070260	0.133075	0.304024	0.256660	0.059210	0.154537	0.217103	0.177955	0.069847	0.171335	0.189232	0.545753	0.078064	0.220768	0.191998	0.157310	0.324838	0.096841	0.411626	0.332003	0.076102	0.148780	0.186281	0.372142	0.095193	0.111430	0.400539	0.495564	0.287036	0.113809	0.230606	0.293337	0.140617	0.073842	0.203567	0.252771	0.075311	0.119266	0.299920	0.241731	0.258203	0.121404	0.467561	0.316030	0.108282	0.480613	0.276727	0.565618
14	0.097522	0.179140	0.496043	0.222699	0.434972	0.310990	0.211984	0.387806	0.132149	0.115953	0.342711	0.688333	0.241053	0.476196	0.206088	0.314424	0.143939	0.169676	0.273921	0.389085	0.300663	0.148032	0.231654	0.229940	0.095720	0.062553	0.476889	0.294183	0.098105	0.224519	0.292579	0.316988	0.070080	0.131624	0.309753	0.257047	0.060447	0.147987	0.226564	0.189203	0.162508	0.201050	0.195518	0.562804	0.108816	0.222258	0.189478	0.305229	0.311001	0.127493	0.411901	0.331671	0.075402	0.151484	0.277029	0.372734	0.093845	0.105923	0.411337	0.503266	0.288176	0.113790	0.259789	0.286967	0.141939	0.076088	0.205902	0.289356	0.076816	0.153864	0.273040	0.250286	0.255188	0.119061	0.443400	0.336870	0.107473	0.495409	0.272575	0.595087
15	0.098111	0.167472	0.480880	0.211493	0.422815	0.303682	0.281564	0.423083	0.131702	0.127320	0.347439	0.727133	0.240894	0.503982	0.183988	0.271263	0.144217	0.169133	0.274228	0.390150	0.303589	0.152259	0.239566	0.226568	0.096060	0.062979	0.492964	0.293750	0.101918	0.225605	0.356287	0.314389	0.069931	0.130836	0.308695	0.250978	0.059168	0.134638	0.239533	0.221053	0.254327	0.206181	0.243233	0.596778	0.133157	0.228766	0.197987	0.364724	0.287848	0.154874	0.417033	0.333066	0.104159	0.139510	0.279514	0.372862	0.093487	0.105025	0.451700	0.510914	0.288500	0.112193	0.270600	0.281170	0.138682	0.077488	0.209164	0.293336	0.098802	0.166355	0.245354	0.275081	0.239921	0.114855	0.416036	0.345965	0.121912	0.537342	0.263184	0.602464
16	0.096955	0.160334	0.492516	0.241508	0.423783	0.300243	0.303731	0.429932	0.121416	0.168247	0.319789	0.737241	0.226530	0.536429	0.173054	0.259634	0.144686	0.165291	0.252856	0.399578	0.297925	0.150862	0.227603	0.227499	0.098924	0.059349	0.495994	0.297487	0.102667	0.226315	0.386738	0.333775	0.070051	0.130930	0.282585	0.242332	0.062287	0.138366	0.239312	0.213317	0.263385	0.261697	0.265005	0.656060	0.139306	0.241118	0.252094	0.367105	0.232982	0.166084	0.390413	0.331619	0.100699	0.130538	0.298217	0.389008	0.094430	0.102598	0.450449	0.477343	0.279310	0.108545	0.270448	0.277322	0.133829	0.079914	0.209563	0.294016	0.114084	0.165070	0.249865	0.282539	0.230004	0.120897	0.422650	0.345551	0.131372	0.544997	0.273925	0.603279
17	0.092639	0.153276	0.508489	0.271665	0.423593	0.290314	0.303154	0.426071	0.114094	0.195350	0.309951	0.741997	0.211460	0.558050	0.175060	0.278924	0.142691	0.159728	0.235852	0.329610	0.305617	0.135426	0.236453	0.231202	0.097031	0.079268	0.534590	0.300241	0.095426	0.225770	0.490113	0.336791	0.065422	0.131094	0.273785	0.249414	0.066376	0.144319	0.239588	0.199578	0.286700	0.305145	0.285508	0.668454	0.141822	0.242704	0.285415	0.363233	0.227741	0.168534	0.368458	0.338018	0.100090	0.123614	0.319597	0.398806	0.091625	0.103648	0.506597	0.465394	0.275212	0.119861	0.264805	0.268835	0.129078	0.077088	0.221024	0.290899	0.132015	0.164657	0.254734	0.284871	0.218056	0.122011	0.428486	0.345212	0.129862	0.553031	0.257628	0.603582
18	0.090091	0.131405	0.513370	0.293235	0.407888	0.283990	0.300162	0.428575	0.129960	0.219704	0.310147	0.747793	0.205346	0.574426	0.179902	0.289341	0.122673	0.157333	0.236121	0.321146	0.316873	0.105118	0.235236	0.265916	0.101866	0.113846	0.549931	0.301924	0.092736	0.210305	0.502340	0.341853	0.064353	0.119515	0.225031	0.232633	0.069658	0.144384	0.239915	0.197024	0.290924	0.314572	0.278399	0.667854	0.141873	0.243156	0.301075	0.378387	0.230326	0.169017	0.372725	0.343422	0.101195	0.122197	0.324494	0.406350	0.089524	0.114765	0.521742	0.464965	0.275686	0.141010	0.263166	0.266892	0.089023	0.064585	0.219198	0.323174	0.134832	0.171213	0.249368	0.334404	0.211836	0.114643	0.434482	0.330993	0.124996	0.563109	0.241658	0.600270
19	0.086041	0.123081	0.513603	0.298993	0.407339	0.289450	0.314201	0.430903	0.137890	0.221762	0.322409	0.749075	0.205150	0.580512	0.203188	0.299866	0.112227	0.166136	0.249616	0.313580	0.299884	0.093844	0.232959	0.278228	0.105002	0.131083	0.553313	0.318632	0.084635	0.180427	0.572967	0.336929	0.060033	0.078694	0.216756	0.214325	0.066179	0.138722	0.239468	0.199030	0.293392	0.312319	0.260841	0.665859	0.159318	0.259707	0.338245	0.408219	0.237169	0.169216	0.342509	0.338385	0.102097	0.121813	0.337281	0.428676	0.090266	0.124427	0.535126	0.466686	0.271400	0.146683	0.257202	0.244604	0.070433	0.072427	0.209670	0.316030	0.131749	0.179764	0.250353	0.364070	0.144877	0.112866	0.449827	0.322691	0.123127	0.564209	0.231976	0.599587
20	0.082215	0.121323	0.513205	0.296962	0.406446	0.296420	0.300693	0.425154	0.137995	0.229346	0.366566	0.757512	0.162743	0.582265	0.228834	0.301247	0.111000	0.169258	0.252143	0.296950	0.250495	0.094685	0.232672	0.271567	0.103596	0.140174	0.527153	0.322095	0.086973	0.199613	0.632136	0.331933	0.051626	0.045783	0.221583	0.209317	0.068035	0.135342	0.224397	0.198403	0.293946	0.311939	0.258794	0.662417	0.165366	0.271283	0.339174	0.427895	0.241158	0.172403	0.338196	0.342516	0.101711	0.122639	0.353526	0.440376	0.089022	0.120179	0.532231	0.477935	0.271147	0.146953	0.251425	0.221127	0.062308	0.076829	0.213903	0.303426	0.129675	0.182612	0.242426	0.365624	0.121156	0.101297	0.450921	0.321156	0.125361	0.553487	0.221885	0.593794
21	0.079169	0.121026	0.489466	0.294462	0.327565	0.286616	0.301236	0.423594	0.137960	0.254446	0.335734	0.712628	0.129314	0.537931	0.229953	0.297630	0.100656	0.149662	0.244434	0.296776	0.257015	0.094792	0.296786	0.269077	0.102163	0.140026	0.497026	0.324096	0.093248	0.206546	0.638579	0.325811	0.044235	0.044798	0.258539	0.173036	0.067925	0.133623	0.213630	0.198433	0.295135	0.312760	0.260695	0.659454	0.170026	0.269604	0.337444	0.437252	0.235299	0.177253	0.337540	0.348254	0.103716	0.125655	0.362567	0.441620	0.089420	0.119643	0.496523	0.475788	0.267081	0.146935	0.230941	0.198435	0.061414	0.084267	0.223806	0.294760	0.128747	0.181643	0.220872	0.366607	0.121052	0.095068	0.458625	0.320990	0.125738	0.550386	0.227654	0.585186
