	120_F_P_sh_L_ND_A_01.c3d	120_F_P_sh_L_ND_A_01.c3d	120_F_P_sh_L_ND_A_01.c3d	120_F_P_sh_L_ND_A_01.c3d	120_F_P_sh_L_ND_A_01.c3d	120_F_P_sh_L_ND_A_01.c3d	120_F_P_sh_L_ND_A_01.c3d	120_F_P_sh_L_ND_A_01.c3d	120_F_P_sh_L_ND_A_04.c3d	120_F_P_sh_L_ND_A_04.c3d	120_F_P_sh_L_ND_A_04.c3d	120_F_P_sh_L_ND_A_04.c3d	120_F_P_sh_L_ND_A_04.c3d	120_F_P_sh_L_ND_A_04.c3d	120_F_P_sh_L_ND_A_04.c3d	120_F_P_sh_L_ND_A_04.c3d	120_F_P_sh_L_ND_A_06.c3d	120_F_P_sh_L_ND_A_06.c3d	120_F_P_sh_L_ND_A_06.c3d	120_F_P_sh_L_ND_A_06.c3d	120_F_P_sh_L_ND_A_06.c3d	120_F_P_sh_L_ND_A_06.c3d	120_F_P_sh_L_ND_A_06.c3d	120_F_P_sh_L_ND_A_06.c3d	120_F_P_sh_L_ND_A_07.c3d	120_F_P_sh_L_ND_A_07.c3d	120_F_P_sh_L_ND_A_07.c3d	120_F_P_sh_L_ND_A_07.c3d	120_F_P_sh_L_ND_A_07.c3d	120_F_P_sh_L_ND_A_07.c3d	120_F_P_sh_L_ND_A_07.c3d	120_F_P_sh_L_ND_A_07.c3d	120_F_P_sh_L_ND_A_08.c3d	120_F_P_sh_L_ND_A_08.c3d	120_F_P_sh_L_ND_A_08.c3d	120_F_P_sh_L_ND_A_08.c3d	120_F_P_sh_L_ND_A_08.c3d	120_F_P_sh_L_ND_A_08.c3d	120_F_P_sh_L_ND_A_08.c3d	120_F_P_sh_L_ND_A_08.c3d	120_F_P_sh_L_ND_A_09.c3d	120_F_P_sh_L_ND_A_09.c3d	120_F_P_sh_L_ND_A_09.c3d	120_F_P_sh_L_ND_A_09.c3d	120_F_P_sh_L_ND_A_09.c3d	120_F_P_sh_L_ND_A_09.c3d	120_F_P_sh_L_ND_A_09.c3d	120_F_P_sh_L_ND_A_09.c3d	120_F_P_sh_L_ND_A_10.c3d	120_F_P_sh_L_ND_A_10.c3d	120_F_P_sh_L_ND_A_10.c3d	120_F_P_sh_L_ND_A_10.c3d	120_F_P_sh_L_ND_A_10.c3d	120_F_P_sh_L_ND_A_10.c3d	120_F_P_sh_L_ND_A_10.c3d	120_F_P_sh_L_ND_A_10.c3d	120_F_P_sh_L_ND_A_11.c3d	120_F_P_sh_L_ND_A_11.c3d	120_F_P_sh_L_ND_A_11.c3d	120_F_P_sh_L_ND_A_11.c3d	120_F_P_sh_L_ND_A_11.c3d	120_F_P_sh_L_ND_A_11.c3d	120_F_P_sh_L_ND_A_11.c3d	120_F_P_sh_L_ND_A_11.c3d	120_F_P_sh_L_ND_A_13.c3d	120_F_P_sh_L_ND_A_13.c3d	120_F_P_sh_L_ND_A_13.c3d	120_F_P_sh_L_ND_A_13.c3d	120_F_P_sh_L_ND_A_13.c3d	120_F_P_sh_L_ND_A_13.c3d	120_F_P_sh_L_ND_A_13.c3d	120_F_P_sh_L_ND_A_13.c3d
7	0.323482	0.530125	0.234642	0.228031	0.070377	0.116737	0.195296	0.158294	0.277191	0.439708	0.126381	0.150012	0.167952	0.211896	0.189772	0.094544	0.225942	0.318861	0.118939	0.114629	0.188055	0.301044	0.101082	0.105193	0.121767	0.242445	0.168978	0.183603	0.259140	0.269077	0.115834	0.137906	0.240919	0.361131	0.112208	0.133918	0.109311	0.126658	0.181071	0.143224	0.404068	0.730193	0.363444	0.379848	0.186394	0.072631	0.249187	0.220485	0.224325	0.394522	0.520331	0.396528	0.155135	0.155016	0.335472	0.155632	0.118108	0.272697	0.236775	0.223862	0.253928	0.388398	0.107741	0.095007	0.484407	0.964334	0.372838	0.167787	0.078918	0.073841	0.074258	0.086912
8	0.311229	0.522385	0.228991	0.207780	0.076306	0.137936	0.188778	0.149779	0.263560	0.428590	0.145854	0.141220	0.172482	0.214332	0.190775	0.098450	0.251236	0.355460	0.109323	0.088897	0.202054	0.388603	0.106405	0.114406	0.228217	0.366372	0.175258	0.192156	0.245187	0.250287	0.117255	0.134268	0.246686	0.363593	0.109503	0.133012	0.117151	0.144679	0.161396	0.124818	0.408944	0.769624	0.311114	0.352981	0.181992	0.071890	0.233451	0.217317	0.218156	0.365303	0.504416	0.377949	0.175054	0.170807	0.347894	0.145265	0.121298	0.273448	0.267204	0.230389	0.257398	0.388131	0.107259	0.090866	0.483994	0.971629	0.373457	0.169148	0.078884	0.076990	0.074534	0.099573
9	0.288390	0.495732	0.221241	0.188172	0.087145	0.162245	0.181615	0.142707	0.260306	0.415169	0.180462	0.143326	0.172674	0.215580	0.187783	0.102735	0.247649	0.375315	0.124334	0.104796	0.203585	0.424282	0.119424	0.140971	0.299334	0.486704	0.186637	0.211960	0.231575	0.231949	0.120745	0.130887	0.266524	0.381075	0.107604	0.129018	0.121055	0.147642	0.151111	0.128032	0.407841	0.776021	0.291841	0.320526	0.184417	0.074656	0.217624	0.209367	0.213862	0.359108	0.473236	0.359977	0.187610	0.173565	0.363230	0.138130	0.117924	0.283667	0.295026	0.248061	0.257961	0.387594	0.108172	0.088667	0.482754	0.954121	0.372631	0.168465	0.087287	0.078529	0.080962	0.105099
10	0.291409	0.480043	0.238964	0.179976	0.089826	0.172465	0.175072	0.140492	0.259445	0.407916	0.210810	0.154097	0.172716	0.216006	0.172580	0.101754	0.243267	0.369412	0.159097	0.160218	0.201956	0.433763	0.133627	0.164376	0.330740	0.513249	0.188761	0.223822	0.227024	0.215142	0.123700	0.127331	0.279302	0.424773	0.106999	0.126271	0.117343	0.146243	0.152714	0.132813	0.415998	0.773126	0.294585	0.303274	0.195818	0.106180	0.208253	0.196872	0.176677	0.331347	0.446291	0.345747	0.196115	0.172096	0.376020	0.135042	0.120598	0.286604	0.303996	0.252377	0.260377	0.383765	0.113206	0.089715	0.482442	0.945746	0.369062	0.165682	0.114119	0.097831	0.095695	0.104439
11	0.312353	0.497786	0.249766	0.187373	0.089729	0.174335	0.166606	0.139952	0.237736	0.394703	0.212208	0.161050	0.173105	0.216124	0.153511	0.095431	0.245579	0.380919	0.184282	0.197185	0.200492	0.469010	0.141166	0.180964	0.339350	0.509115	0.186581	0.227425	0.227568	0.213815	0.124480	0.127106	0.270071	0.470295	0.107778	0.123717	0.114485	0.143465	0.139986	0.122135	0.448465	0.799325	0.302171	0.301026	0.206866	0.149236	0.198024	0.179862	0.120952	0.286669	0.425708	0.338268	0.197450	0.173600	0.383591	0.134650	0.153662	0.308239	0.303929	0.245224	0.258020	0.370685	0.104553	0.084586	0.469690	0.939494	0.362872	0.157855	0.135677	0.125602	0.101547	0.115214
12	0.306131	0.517812	0.236140	0.194808	0.090579	0.175249	0.145243	0.137045	0.192886	0.322588	0.212712	0.163628	0.172696	0.220013	0.135886	0.086617	0.253287	0.408370	0.210506	0.234159	0.201668	0.486075	0.137359	0.182549	0.339098	0.506988	0.196764	0.232851	0.228786	0.212966	0.124737	0.126714	0.270208	0.478883	0.138475	0.133920	0.114269	0.140395	0.101304	0.104045	0.490323	0.844718	0.305448	0.308416	0.190405	0.184382	0.181049	0.158654	0.098704	0.276421	0.423544	0.339300	0.201347	0.177047	0.387659	0.133049	0.207774	0.380927	0.299583	0.235785	0.248764	0.347943	0.088079	0.074253	0.437062	0.875276	0.353501	0.143393	0.163000	0.140610	0.110225	0.132197
13	0.308857	0.509320	0.218224	0.188625	0.092804	0.175206	0.123882	0.132014	0.158375	0.271847	0.228886	0.163601	0.168634	0.217728	0.125134	0.084077	0.251481	0.410897	0.229045	0.255477	0.193204	0.484953	0.141611	0.185357	0.356345	0.506008	0.196966	0.234663	0.227757	0.208172	0.121990	0.125390	0.304175	0.524064	0.165778	0.157702	0.116609	0.139323	0.070835	0.091616	0.511664	0.866142	0.304424	0.315837	0.158430	0.198887	0.182305	0.170963	0.103127	0.275758	0.431901	0.344962	0.215730	0.186921	0.389397	0.129042	0.250254	0.443616	0.294471	0.227912	0.242578	0.321289	0.077117	0.062008	0.420294	0.842152	0.331698	0.117407	0.172515	0.140374	0.117874	0.146734
14	0.310205	0.483813	0.219826	0.183199	0.094554	0.173961	0.119299	0.130917	0.146639	0.260612	0.256009	0.159403	0.156531	0.215878	0.125925	0.083150	0.232980	0.400719	0.231243	0.259645	0.178229	0.478836	0.155649	0.193016	0.413434	0.534656	0.195961	0.235062	0.223368	0.188228	0.116273	0.125108	0.330045	0.597664	0.188924	0.192982	0.130603	0.182458	0.061486	0.090788	0.519813	0.871710	0.306626	0.317278	0.155756	0.200605	0.181041	0.198949	0.131904	0.308164	0.415924	0.368414	0.242018	0.207785	0.386566	0.123512	0.281726	0.503464	0.293408	0.221131	0.241101	0.308056	0.074072	0.055821	0.411644	0.851520	0.312595	0.112825	0.172519	0.151825	0.113635	0.154392
15	0.336073	0.468080	0.233208	0.179315	0.099186	0.172882	0.122613	0.132312	0.146161	0.254383	0.272811	0.164245	0.148612	0.202504	0.117981	0.084497	0.206120	0.381970	0.249150	0.269841	0.191663	0.485209	0.170242	0.198970	0.475404	0.629606	0.193912	0.233151	0.219042	0.175202	0.098310	0.123349	0.328549	0.629947	0.207507	0.216320	0.137918	0.202043	0.059719	0.089663	0.518914	0.874512	0.319150	0.317660	0.156058	0.221253	0.160271	0.213672	0.144727	0.321850	0.377631	0.401489	0.266301	0.228742	0.369883	0.112937	0.304028	0.554994	0.289170	0.220303	0.240494	0.308719	0.073650	0.055183	0.417983	0.832745	0.300473	0.134406	0.187489	0.181382	0.117689	0.153368
16	0.370425	0.508563	0.256654	0.186452	0.101376	0.172479	0.121847	0.132696	0.146353	0.250763	0.280242	0.178103	0.144409	0.199934	0.118190	0.086293	0.193269	0.383989	0.263669	0.287884	0.224147	0.525679	0.181608	0.200046	0.527602	0.753292	0.181347	0.226547	0.208730	0.152890	0.097933	0.120539	0.312342	0.628236	0.209480	0.228589	0.136607	0.204450	0.061564	0.084748	0.508907	0.852812	0.332912	0.318324	0.166913	0.247743	0.143126	0.208233	0.140040	0.304312	0.350836	0.421399	0.273949	0.230872	0.339443	0.107040	0.306821	0.565837	0.264499	0.213905	0.218983	0.293042	0.071225	0.054858	0.476114	0.818751	0.294018	0.152167	0.204253	0.186992	0.128465	0.154343
17	0.386586	0.566254	0.264466	0.209786	0.102324	0.172191	0.115859	0.131949	0.146322	0.249699	0.280767	0.182234	0.147555	0.207269	0.126224	0.086795	0.189523	0.363234	0.296143	0.318342	0.228525	0.530351	0.182227	0.195535	0.546081	0.803321	0.188918	0.209861	0.185613	0.117554	0.095935	0.110303	0.298900	0.612049	0.217346	0.227047	0.136063	0.202788	0.069045	0.086196	0.504673	0.795848	0.347267	0.323168	0.189904	0.265494	0.147646	0.201379	0.144297	0.281335	0.318818	0.417454	0.274394	0.228482	0.310699	0.105523	0.350608	0.604154	0.241518	0.199455	0.174705	0.235943	0.069673	0.053921	0.576226	0.920347	0.293095	0.158693	0.205622	0.187467	0.131806	0.154114
18	0.380184	0.614829	0.264541	0.211207	0.104006	0.171636	0.109528	0.129444	0.144280	0.254575	0.284193	0.182317	0.153761	0.221008	0.129285	0.085601	0.199321	0.354039	0.314948	0.343761	0.232865	0.531374	0.187709	0.191270	0.550218	0.813585	0.212543	0.199889	0.143236	0.097890	0.081268	0.082372	0.298430	0.604961	0.280126	0.258448	0.136710	0.204334	0.081965	0.102718	0.513731	0.766879	0.337195	0.326098	0.213015	0.275318	0.169393	0.210612	0.165505	0.270991	0.275544	0.396624	0.273581	0.228029	0.280504	0.099896	0.411543	0.673407	0.229132	0.178058	0.137199	0.156252	0.070400	0.053161	0.639995	1.093934	0.292276	0.163070	0.210977	0.187015	0.128363	0.154953
19	0.371990	0.634452	0.285356	0.211067	0.107228	0.170265	0.105959	0.126887	0.149211	0.255123	0.300561	0.180970	0.149939	0.223099	0.127321	0.084243	0.198220	0.354109	0.315580	0.349343	0.231988	0.531010	0.187316	0.190570	0.550491	0.811192	0.225474	0.209894	0.114022	0.096243	0.107811	0.065049	0.293517	0.604722	0.341587	0.300899	0.142811	0.211432	0.088892	0.116132	0.525185	0.775851	0.333621	0.325773	0.238725	0.281142	0.175761	0.231686	0.186434	0.278233	0.250357	0.381627	0.267431	0.227867	0.257734	0.098931	0.469749	0.749785	0.234755	0.160226	0.120739	0.120112	0.066822	0.049258	0.661197	1.207708	0.274464	0.162655	0.216222	0.187135	0.127813	0.159704
20	0.383984	0.635677	0.306261	0.224720	0.111374	0.163223	0.098263	0.123031	0.146456	0.271355	0.311924	0.182795	0.128877	0.200430	0.121413	0.079847	0.184779	0.348696	0.320718	0.348281	0.230702	0.532672	0.187834	0.190561	0.552749	0.801959	0.231156	0.230113	0.128602	0.106992	0.152311	0.088803	0.287809	0.593956	0.384809	0.325776	0.148582	0.252299	0.098056	0.127990	0.530089	0.806979	0.363796	0.327386	0.249017	0.284953	0.174727	0.250193	0.211334	0.284668	0.243010	0.368767	0.265841	0.233954	0.251878	0.099745	0.511813	0.830459	0.241571	0.152041	0.123819	0.128576	0.071350	0.048106	0.645263	1.233648	0.234943	0.155198	0.219347	0.187772	0.127718	0.165606
21	0.406440	0.669636	0.311593	0.248759	0.119892	0.158050	0.095252	0.118424	0.123705	0.283887	0.316693	0.192816	0.107461	0.185322	0.121373	0.080207	0.145456	0.317106	0.324709	0.350968	0.220520	0.527689	0.188887	0.190200	0.543582	0.770739	0.232552	0.244125	0.179236	0.172045	0.188859	0.137155	0.282902	0.561954	0.393551	0.333690	0.138844	0.280487	0.097100	0.134386	0.518752	0.838030	0.408596	0.331799	0.249363	0.284740	0.177633	0.257187	0.217872	0.306148	0.246933	0.368876	0.275665	0.240096	0.253858	0.108226	0.526837	0.862869	0.238640	0.152677	0.124329	0.134185	0.070259	0.047928	0.620413	1.218792	0.205422	0.145977	0.225283	0.189607	0.128125	0.164377
22	0.436932	0.702315	0.307416	0.259621	0.127967	0.156870	0.094380	0.114544	0.127247	0.263234	0.306519	0.196725	0.098748	0.182777	0.130522	0.079523	0.121559	0.273065	0.320719	0.348684	0.212234	0.490908	0.187258	0.186889	0.520079	0.701717	0.249437	0.231896	0.220982	0.227359	0.203547	0.166013	0.280282	0.558201	0.402633	0.333865	0.130378	0.277060	0.096617	0.133905	0.493907	0.827128	0.449596	0.338729	0.249246	0.284791	0.185262	0.257669	0.222673	0.328176	0.258823	0.375656	0.286012	0.239733	0.260378	0.116992	0.525974	0.863766	0.212836	0.144095	0.116111	0.137156	0.070149	0.046774	0.606535	1.196385	0.193736	0.142136	0.229965	0.192275	0.128013	0.157930
23	0.466184	0.736272	0.293246	0.254372	0.137654	0.158603	0.100878	0.115313	0.198526	0.279102	0.284270	0.189577	0.097604	0.191425	0.152756	0.079760	0.137900	0.245293	0.307740	0.331527	0.217439	0.498521	0.183337	0.178716	0.506524	0.657892	0.296789	0.239536	0.238143	0.259291	0.206127	0.180246	0.262811	0.552244	0.410448	0.333466	0.124021	0.281381	0.099619	0.123616	0.472014	0.778941	0.473132	0.350844	0.249546	0.285707	0.194305	0.257558	0.231592	0.339104	0.271212	0.382616	0.287906	0.239351	0.258636	0.119497	0.526163	0.861975	0.177063	0.127076	0.117989	0.146642	0.065173	0.045469	0.618448	1.178347	0.193534	0.140051	0.228216	0.213439	0.125174	0.153042
24	0.479027	0.736258	0.353636	0.280372	0.143639	0.159348	0.121157	0.118976	0.249620	0.355653	0.254618	0.175602	0.106219	0.192001	0.171658	0.081757	0.162981	0.239022	0.294670	0.307440	0.218140	0.515474	0.175513	0.158152	0.495910	0.651593	0.365926	0.303709	0.239290	0.266364	0.204855	0.183809	0.253895	0.531103	0.411391	0.333672	0.124398	0.290676	0.109569	0.129027	0.471879	0.760385	0.481929	0.357180	0.248455	0.298364	0.195965	0.258256	0.233261	0.340770	0.274301	0.388909	0.279178	0.232592	0.245689	0.119571	0.534527	0.871115	0.176847	0.136216	0.123465	0.148219	0.059784	0.043528	0.643763	1.172396	0.192749	0.137611	0.220063	0.245607	0.112884	0.153146
25	0.490943	0.729770	0.444719	0.324386	0.144907	0.152297	0.138523	0.121390	0.276978	0.418944	0.245715	0.162775	0.123125	0.197082	0.189037	0.087598	0.179982	0.179543	0.277493	0.280677	0.237286	0.513484	0.169374	0.132957	0.496373	0.651380	0.408489	0.362796	0.251319	0.272174	0.201803	0.183091	0.280283	0.522090	0.413087	0.334128	0.124380	0.298439	0.113650	0.133969	0.483630	0.798726	0.478568	0.363678	0.254019	0.355011	0.200491	0.266567	0.259292	0.332910	0.266076	0.388893	0.268428	0.222875	0.217061	0.119221	0.537956	0.872418	0.188234	0.142758	0.117464	0.147984	0.051101	0.040860	0.666037	1.183320	0.192329	0.137509	0.216365	0.236181	0.106277	0.147227
