	213_C_T2_sh_ND_01.c3d	213_C_T2_sh_ND_01.c3d	213_C_T2_sh_ND_01.c3d	213_C_T2_sh_ND_01.c3d	213_C_T2_sh_ND_01.c3d	213_C_T2_sh_ND_01.c3d	213_C_T2_sh_ND_01.c3d	213_C_T2_sh_ND_01.c3d	213_C_T2_sh_ND_02.c3d	213_C_T2_sh_ND_02.c3d	213_C_T2_sh_ND_02.c3d	213_C_T2_sh_ND_02.c3d	213_C_T2_sh_ND_02.c3d	213_C_T2_sh_ND_02.c3d	213_C_T2_sh_ND_02.c3d	213_C_T2_sh_ND_02.c3d	213_C_T2_sh_ND_03.c3d	213_C_T2_sh_ND_03.c3d	213_C_T2_sh_ND_03.c3d	213_C_T2_sh_ND_03.c3d	213_C_T2_sh_ND_03.c3d	213_C_T2_sh_ND_03.c3d	213_C_T2_sh_ND_03.c3d	213_C_T2_sh_ND_03.c3d	213_C_T2_sh_ND_04.c3d	213_C_T2_sh_ND_04.c3d	213_C_T2_sh_ND_04.c3d	213_C_T2_sh_ND_04.c3d	213_C_T2_sh_ND_04.c3d	213_C_T2_sh_ND_04.c3d	213_C_T2_sh_ND_04.c3d	213_C_T2_sh_ND_04.c3d	213_C_T2_sh_ND_05.c3d	213_C_T2_sh_ND_05.c3d	213_C_T2_sh_ND_05.c3d	213_C_T2_sh_ND_05.c3d	213_C_T2_sh_ND_05.c3d	213_C_T2_sh_ND_05.c3d	213_C_T2_sh_ND_05.c3d	213_C_T2_sh_ND_05.c3d	213_C_T2_sh_ND_07.c3d	213_C_T2_sh_ND_07.c3d	213_C_T2_sh_ND_07.c3d	213_C_T2_sh_ND_07.c3d	213_C_T2_sh_ND_07.c3d	213_C_T2_sh_ND_07.c3d	213_C_T2_sh_ND_07.c3d	213_C_T2_sh_ND_07.c3d	213_C_T2_sh_ND_08.c3d	213_C_T2_sh_ND_08.c3d	213_C_T2_sh_ND_08.c3d	213_C_T2_sh_ND_08.c3d	213_C_T2_sh_ND_08.c3d	213_C_T2_sh_ND_08.c3d	213_C_T2_sh_ND_08.c3d	213_C_T2_sh_ND_08.c3d	213_C_T2_sh_ND_09.c3d	213_C_T2_sh_ND_09.c3d	213_C_T2_sh_ND_09.c3d	213_C_T2_sh_ND_09.c3d	213_C_T2_sh_ND_09.c3d	213_C_T2_sh_ND_09.c3d	213_C_T2_sh_ND_09.c3d	213_C_T2_sh_ND_09.c3d	213_C_T2_sh_ND_10.c3d	213_C_T2_sh_ND_10.c3d	213_C_T2_sh_ND_10.c3d	213_C_T2_sh_ND_10.c3d	213_C_T2_sh_ND_10.c3d	213_C_T2_sh_ND_10.c3d	213_C_T2_sh_ND_10.c3d	213_C_T2_sh_ND_10.c3d
7	0.068975	0.154768	0.300222	0.234360	0.593560	0.112652	0.227917	0.135020	0.148812	0.425088	0.201367	0.109532	0.047233	0.066965	0.151317	0.318731	0.094345	0.081519	0.239532	0.228128	0.167104	0.115524	0.184246	0.486548	0.053118	0.047444	0.234439	0.222287	0.058604	0.133491	0.270771	0.331397	0.044003	0.039308	0.506515	0.527446	0.066061	0.052600	0.249364	0.552354	0.079108	0.037639	0.190423	0.242045	0.047174	0.255074	0.147135	0.278466	0.060443	0.031085	0.191223	0.304056	0.220277	0.135969	0.224693	0.235401	0.101766	0.115316	0.536749	0.401874	0.107966	0.063528	0.266436	0.587354	0.062529	0.067085	0.378405	0.190871	0.127976	0.171212	0.257596	0.238538
8	0.066679	0.142404	0.312147	0.228990	0.622570	0.116800	0.246080	0.138378	0.148777	0.417439	0.196547	0.095217	0.042929	0.066308	0.179107	0.323098	0.091130	0.077168	0.231311	0.228179	0.138932	0.109148	0.184587	0.512803	0.062132	0.043532	0.230995	0.206685	0.045305	0.133068	0.254831	0.423289	0.046387	0.036206	0.544933	0.525377	0.068510	0.054832	0.243874	0.635312	0.076422	0.041683	0.193009	0.266619	0.049910	0.204944	0.148460	0.348215	0.060897	0.032400	0.237150	0.257380	0.183863	0.113734	0.226620	0.244875	0.102821	0.109685	0.547334	0.425811	0.108602	0.058699	0.265314	0.591341	0.061861	0.068013	0.392801	0.186880	0.143830	0.172982	0.326768	0.244403
9	0.063824	0.130002	0.312094	0.206369	0.622731	0.116807	0.258125	0.144158	0.147884	0.407944	0.185353	0.099279	0.045684	0.074840	0.165599	0.341061	0.090149	0.076041	0.235767	0.234573	0.125345	0.071472	0.184487	0.525771	0.062998	0.040543	0.227636	0.190349	0.047662	0.134813	0.241064	0.429444	0.046776	0.035303	0.548001	0.501817	0.068435	0.054323	0.244124	0.651734	0.079415	0.044379	0.194295	0.277367	0.056547	0.171940	0.150247	0.362582	0.064483	0.035770	0.250401	0.324938	0.152413	0.111636	0.224141	0.289316	0.109904	0.107171	0.549781	0.434910	0.109131	0.057958	0.261672	0.597627	0.061487	0.071940	0.400632	0.176806	0.170574	0.183006	0.339635	0.241921
10	0.063422	0.120037	0.312548	0.203317	0.622344	0.116483	0.258211	0.146176	0.145568	0.399656	0.172331	0.104017	0.052326	0.077611	0.155705	0.341825	0.090144	0.074724	0.250032	0.243345	0.125983	0.062486	0.182971	0.502611	0.064672	0.036754	0.224597	0.172615	0.041086	0.135180	0.236978	0.441984	0.056942	0.043276	0.558348	0.487801	0.075799	0.055404	0.253141	0.592522	0.078928	0.044537	0.197259	0.281200	0.055958	0.113501	0.173590	0.402701	0.070274	0.038640	0.267368	0.396032	0.139127	0.111752	0.239369	0.348310	0.109242	0.103114	0.581306	0.429896	0.108527	0.057279	0.266197	0.648687	0.060960	0.073638	0.412812	0.168441	0.182198	0.200450	0.338588	0.236879
11	0.063260	0.110947	0.313692	0.192889	0.622710	0.115810	0.258975	0.166991	0.143844	0.394026	0.161762	0.106207	0.055140	0.076398	0.173444	0.345169	0.094550	0.071977	0.261892	0.243459	0.124185	0.061665	0.183866	0.465789	0.063789	0.030116	0.222670	0.170031	0.066257	0.136748	0.258519	0.416844	0.064835	0.051277	0.601878	0.509346	0.083241	0.059485	0.238924	0.655773	0.076075	0.043063	0.195230	0.288616	0.065856	0.073100	0.191049	0.386401	0.068111	0.040396	0.280167	0.385049	0.142105	0.112962	0.267560	0.398310	0.107416	0.099057	0.641257	0.464552	0.112441	0.057518	0.284449	0.737359	0.060920	0.074622	0.435253	0.165383	0.181572	0.213916	0.330871	0.228287
12	0.064050	0.104637	0.313951	0.185976	0.613015	0.111904	0.241010	0.241338	0.139182	0.388304	0.156300	0.106587	0.061791	0.079422	0.200232	0.375551	0.101817	0.070855	0.284020	0.243251	0.121807	0.062328	0.198775	0.498667	0.062836	0.019961	0.223212	0.167564	0.084755	0.112595	0.261972	0.394225	0.065358	0.053568	0.672169	0.561506	0.081776	0.051991	0.226322	0.681581	0.073995	0.041996	0.173427	0.412964	0.065228	0.054479	0.167997	0.375328	0.069149	0.044396	0.283768	0.372164	0.150478	0.114963	0.265986	0.412092	0.107163	0.096255	0.682844	0.525939	0.116187	0.059041	0.339034	0.808430	0.065908	0.075453	0.462491	0.165408	0.177221	0.215503	0.299685	0.218968
13	0.063779	0.098949	0.313782	0.185967	0.574075	0.103405	0.206488	0.328643	0.131617	0.374281	0.155555	0.105770	0.066631	0.083163	0.188699	0.374913	0.107636	0.071403	0.293217	0.246925	0.116342	0.064370	0.241312	0.543456	0.062962	0.015787	0.224294	0.162767	0.083959	0.087564	0.199775	0.388856	0.068596	0.054417	0.727909	0.583801	0.088901	0.050583	0.227741	0.682616	0.076767	0.044549	0.181558	0.464598	0.063948	0.051581	0.164100	0.354925	0.090442	0.056226	0.317965	0.386144	0.149397	0.111328	0.257001	0.424610	0.108287	0.095550	0.711491	0.558593	0.118839	0.063407	0.379785	0.837277	0.071763	0.073712	0.487141	0.160650	0.162128	0.215341	0.283953	0.200700
14	0.064930	0.095498	0.313437	0.190298	0.534796	0.102034	0.221535	0.338245	0.121097	0.350349	0.153717	0.111113	0.068507	0.083162	0.188298	0.384905	0.110119	0.072106	0.290516	0.252882	0.108156	0.066357	0.278605	0.537134	0.062869	0.018070	0.224693	0.159845	0.084090	0.063462	0.189817	0.398836	0.078993	0.060546	0.755481	0.589672	0.095630	0.056782	0.234496	0.654816	0.081801	0.051484	0.182392	0.459248	0.058059	0.040944	0.147167	0.337931	0.098148	0.062210	0.396545	0.389354	0.145130	0.103898	0.256425	0.438896	0.113284	0.097786	0.726199	0.555841	0.118112	0.065322	0.395219	0.834843	0.071733	0.073220	0.489270	0.149258	0.160187	0.226147	0.282884	0.178534
15	0.073301	0.094500	0.314555	0.222453	0.527625	0.102388	0.281007	0.361411	0.110112	0.315587	0.139847	0.113679	0.070877	0.082304	0.187131	0.386580	0.111779	0.072825	0.289105	0.266303	0.109514	0.070453	0.289688	0.478727	0.062463	0.022467	0.218835	0.161355	0.085547	0.057495	0.182401	0.380369	0.085350	0.065450	0.764432	0.576060	0.097405	0.057146	0.226858	0.617276	0.083575	0.058893	0.185232	0.458131	0.054559	0.044268	0.135194	0.235243	0.097169	0.062730	0.441052	0.389167	0.128785	0.088948	0.259620	0.437019	0.126228	0.102605	0.729202	0.533796	0.111125	0.063716	0.398472	0.826971	0.073532	0.078639	0.481541	0.146953	0.145269	0.211716	0.249962	0.123663
16	0.081427	0.094635	0.305915	0.262782	0.526741	0.096374	0.295273	0.416088	0.096084	0.258174	0.131489	0.110918	0.069705	0.078898	0.187623	0.367053	0.112939	0.073301	0.291759	0.280011	0.110941	0.073258	0.286577	0.463234	0.062097	0.025057	0.219135	0.175356	0.086635	0.057607	0.170995	0.264668	0.088169	0.067190	0.764977	0.572291	0.095923	0.055373	0.196347	0.602352	0.086751	0.064025	0.186586	0.457638	0.049763	0.052737	0.136389	0.176830	0.097813	0.068918	0.458256	0.391546	0.107786	0.072016	0.275921	0.431463	0.133119	0.105203	0.727964	0.511827	0.107781	0.061627	0.400027	0.822582	0.076025	0.089130	0.466088	0.144171	0.133112	0.209831	0.154585	0.210801
17	0.085715	0.093315	0.276368	0.264758	0.435111	0.076067	0.324776	0.451204	0.076233	0.208717	0.131442	0.112587	0.067515	0.072698	0.185464	0.368139	0.113569	0.073026	0.290744	0.277764	0.110040	0.072932	0.291511	0.484325	0.061217	0.025516	0.223947	0.209487	0.085688	0.053961	0.156342	0.227328	0.088335	0.067391	0.764958	0.574664	0.094149	0.052790	0.185907	0.598110	0.080701	0.062935	0.175276	0.453368	0.034316	0.056535	0.100385	0.071982	0.101870	0.075537	0.458853	0.394642	0.093684	0.060903	0.287317	0.420447	0.135968	0.105940	0.716965	0.494857	0.107119	0.061201	0.399724	0.816776	0.074965	0.088945	0.433553	0.134740	0.097563	0.202154	0.204919	0.589753
18	0.085956	0.088692	0.250207	0.263342	0.154077	0.054278	0.363221	0.452332	0.061370	0.191337	0.128417	0.125157	0.065832	0.069450	0.168595	0.361757	0.112009	0.070668	0.283434	0.264718	0.106152	0.071715	0.306388	0.484362	0.061345	0.025709	0.224951	0.209849	0.083729	0.052017	0.159163	0.190682	0.088180	0.067341	0.754056	0.555472	0.090731	0.050170	0.183611	0.520541	0.079173	0.062506	0.162932	0.433860	0.034841	0.101788	0.082571	0.065248	0.111507	0.078524	0.457799	0.394526	0.084836	0.055041	0.302075	0.396782	0.135152	0.105303	0.700258	0.493385	0.107436	0.061673	0.395343	0.755597	0.073222	0.097847	0.395738	0.133044	0.067488	0.184839	0.337408	0.622788
19	0.084391	0.080234	0.257580	0.266936	0.127423	0.056651	0.371298	0.451395	0.052124	0.190117	0.123029	0.132613	0.064282	0.055587	0.178117	0.324220	0.107213	0.064822	0.270156	0.256785	0.110641	0.075309	0.317825	0.471089	0.059550	0.024675	0.225254	0.199235	0.066345	0.048494	0.137276	0.139391	0.088012	0.066758	0.726979	0.548402	0.089872	0.050227	0.180269	0.418567	0.073851	0.058568	0.168071	0.415009	0.044980	0.136124	0.080530	0.063865	0.121512	0.079638	0.457913	0.393768	0.083422	0.053828	0.305377	0.383817	0.135175	0.105270	0.661466	0.487326	0.107623	0.061474	0.370677	0.733254	0.069479	0.109718	0.360450	0.107972	0.084235	0.155116	0.354751	0.756984
20	0.083029	0.070827	0.258390	0.272918	0.133055	0.060017	0.366464	0.445786	0.045637	0.175287	0.116620	0.142391	0.057378	0.051164	0.177136	0.318949	0.101558	0.057334	0.245702	0.247560	0.108676	0.077454	0.325787	0.454867	0.057615	0.025132	0.198081	0.186689	0.033990	0.047804	0.093240	0.154977	0.084602	0.063683	0.668007	0.509333	0.084013	0.048827	0.162181	0.407809	0.076498	0.057223	0.176119	0.410053	0.068977	0.186920	0.106158	0.059340	0.121547	0.078757	0.457385	0.394327	0.083468	0.053815	0.300496	0.419807	0.134941	0.105036	0.592615	0.483582	0.105290	0.061195	0.342694	0.703375	0.064041	0.119472	0.361559	0.098404	0.082213	0.142429	0.388878	0.865608
21	0.081740	0.064543	0.257272	0.298555	0.129941	0.060830	0.365609	0.442012	0.042443	0.153424	0.115495	0.222791	0.056573	0.044405	0.155259	0.261808	0.097194	0.051568	0.220467	0.221527	0.093773	0.072002	0.338092	0.432463	0.057691	0.027744	0.167821	0.180904	0.039339	0.043870	0.107896	0.154855	0.083612	0.062654	0.593012	0.459745	0.073021	0.043304	0.155708	0.298702	0.076684	0.059541	0.175825	0.411061	0.107552	0.272181	0.120753	0.061667	0.120927	0.078214	0.455387	0.395071	0.083229	0.053065	0.305707	0.436564	0.132166	0.102890	0.529617	0.466758	0.095167	0.059762	0.340684	0.658952	0.063538	0.123461	0.369235	0.102155	0.087903	0.124375	0.483931	0.894988
22	0.080570	0.063138	0.274485	0.341353	0.119467	0.058967	0.364833	0.427800	0.040824	0.148781	0.129748	0.271863	0.045496	0.034013	0.125522	0.192387	0.091275	0.045741	0.215500	0.203476	0.084935	0.063934	0.338169	0.419111	0.057367	0.030175	0.154250	0.182392	0.050926	0.042333	0.108779	0.133346	0.082066	0.063464	0.565695	0.452607	0.068783	0.043508	0.156593	0.170848	0.079123	0.061252	0.172517	0.417721	0.113160	0.365091	0.143914	0.065949	0.121855	0.078401	0.435813	0.394243	0.082118	0.050708	0.329640	0.404627	0.120693	0.095194	0.508640	0.443314	0.083209	0.057957	0.342055	0.658540	0.070300	0.126983	0.358907	0.092950	0.087899	0.099784	0.530854	0.894854
23	0.078806	0.062562	0.305133	0.368856	0.119287	0.057722	0.362791	0.385798	0.040692	0.152671	0.129673	0.294004	0.039772	0.025927	0.133167	0.189347	0.088874	0.039918	0.216377	0.197334	0.082212	0.060818	0.336415	0.419984	0.052560	0.032742	0.153372	0.178864	0.051019	0.037705	0.124065	0.137549	0.081543	0.065716	0.565764	0.456412	0.057092	0.060673	0.134966	0.141471	0.082275	0.061269	0.163015	0.386658	0.116026	0.398328	0.191698	0.070823	0.123418	0.082235	0.423470	0.348233	0.080546	0.050786	0.326951	0.360561	0.103944	0.083744	0.508211	0.425014	0.078249	0.057238	0.341422	0.652896	0.077660	0.131191	0.349405	0.094595	0.086538	0.096563	0.531346	0.895346
24	0.077690	0.061751	0.324881	0.371270	0.118040	0.057085	0.362767	0.346096	0.038884	0.155832	0.115378	0.297389	0.035097	0.036213	0.145264	0.247191	0.088834	0.034895	0.217480	0.195069	0.082106	0.060693	0.333235	0.416463	0.040353	0.034571	0.154117	0.169624	0.050179	0.038451	0.143283	0.143013	0.072917	0.059740	0.553597	0.462312	0.042708	0.063035	0.109175	0.182973	0.081245	0.060295	0.157607	0.227334	0.116832	0.399263	0.189348	0.085939	0.121332	0.085904	0.414730	0.247832	0.069199	0.046572	0.303658	0.342036	0.093310	0.074018	0.484250	0.421925	0.075912	0.057101	0.334707	0.595414	0.080617	0.147073	0.338560	0.091867	0.086562	0.097833	0.527767	0.889233
25	0.081167	0.061594	0.325102	0.384058	0.117584	0.054957	0.331910	0.346350	0.045107	0.158263	0.107748	0.316373	0.031860	0.043726	0.175117	0.265653	0.087623	0.028810	0.209789	0.180977	0.079192	0.059626	0.314245	0.363398	0.034390	0.035032	0.153972	0.174752	0.055153	0.038575	0.146422	0.143789	0.067735	0.054217	0.501228	0.423530	0.033466	0.062980	0.086390	0.230521	0.076456	0.056741	0.149887	0.183968	0.116895	0.390690	0.206423	0.118206	0.120645	0.087152	0.403431	0.208866	0.056262	0.040388	0.300690	0.351453	0.093072	0.072819	0.410641	0.397226	0.067485	0.056029	0.309072	0.479133	0.084366	0.149374	0.315630	0.116210	0.085424	0.098045	0.503052	0.704619
26	0.084434	0.062009	0.313241	0.410118	0.117726	0.052397	0.292474	0.305121	0.058510	0.160640	0.109064	0.338135	0.050247	0.045846	0.190084	0.274145	0.086904	0.028125	0.196330	0.172931	0.074280	0.057376	0.278309	0.285351	0.031343	0.035234	0.154897	0.173548	0.057224	0.092745	0.200559	0.236942	0.070107	0.060441	0.402234	0.368384	0.037789	0.064267	0.118072	0.230162	0.070672	0.049240	0.153941	0.192931	0.112758	0.379407	0.213181	0.169994	0.120256	0.088454	0.397772	0.196585	0.052152	0.038436	0.306832	0.345124	0.093706	0.074520	0.320295	0.288183	0.062804	0.053665	0.242440	0.346749	0.084527	0.153885	0.281785	0.195345	0.078808	0.097502	0.421540	0.663728
