	212_C_T1_sh_ND_02.c3d	212_C_T1_sh_ND_02.c3d	212_C_T1_sh_ND_02.c3d	212_C_T1_sh_ND_02.c3d	212_C_T1_sh_ND_02.c3d	212_C_T1_sh_ND_02.c3d	212_C_T1_sh_ND_02.c3d	212_C_T1_sh_ND_02.c3d	212_C_T1_sh_ND_03.c3d	212_C_T1_sh_ND_03.c3d	212_C_T1_sh_ND_03.c3d	212_C_T1_sh_ND_03.c3d	212_C_T1_sh_ND_03.c3d	212_C_T1_sh_ND_03.c3d	212_C_T1_sh_ND_03.c3d	212_C_T1_sh_ND_03.c3d	212_C_T1_sh_ND_04.c3d	212_C_T1_sh_ND_04.c3d	212_C_T1_sh_ND_04.c3d	212_C_T1_sh_ND_04.c3d	212_C_T1_sh_ND_04.c3d	212_C_T1_sh_ND_04.c3d	212_C_T1_sh_ND_04.c3d	212_C_T1_sh_ND_04.c3d	212_C_T1_sh_ND_05.c3d	212_C_T1_sh_ND_05.c3d	212_C_T1_sh_ND_05.c3d	212_C_T1_sh_ND_05.c3d	212_C_T1_sh_ND_05.c3d	212_C_T1_sh_ND_05.c3d	212_C_T1_sh_ND_05.c3d	212_C_T1_sh_ND_05.c3d	212_C_T1_sh_ND_07.c3d	212_C_T1_sh_ND_07.c3d	212_C_T1_sh_ND_07.c3d	212_C_T1_sh_ND_07.c3d	212_C_T1_sh_ND_07.c3d	212_C_T1_sh_ND_07.c3d	212_C_T1_sh_ND_07.c3d	212_C_T1_sh_ND_07.c3d	212_C_T1_sh_ND_08.c3d	212_C_T1_sh_ND_08.c3d	212_C_T1_sh_ND_08.c3d	212_C_T1_sh_ND_08.c3d	212_C_T1_sh_ND_08.c3d	212_C_T1_sh_ND_08.c3d	212_C_T1_sh_ND_08.c3d	212_C_T1_sh_ND_08.c3d	212_C_T1_sh_ND_10.c3d	212_C_T1_sh_ND_10.c3d	212_C_T1_sh_ND_10.c3d	212_C_T1_sh_ND_10.c3d	212_C_T1_sh_ND_10.c3d	212_C_T1_sh_ND_10.c3d	212_C_T1_sh_ND_10.c3d	212_C_T1_sh_ND_10.c3d
7	0.138338	0.142506	0.096121	0.201255	0.294679	0.060438	0.270930	0.219939	0.141122	0.057307	0.181157	0.202770	0.189351	0.097262	0.350791	0.606478	0.106233	0.058213	0.135486	0.311103	0.174631	0.075203	0.145230	0.172529	0.184419	0.096582	0.262568	0.313882	0.067687	0.038919	0.155555	0.081882	0.084782	0.079965	0.054440	0.112667	0.093625	0.052057	0.190010	0.147934	0.118871	0.093298	0.120821	0.121369	0.134629	0.081848	0.151218	0.132022	0.133931	0.066956	0.173005	0.214426	0.055232	0.033789	0.075728	0.131459
8	0.141561	0.141148	0.114970	0.165789	0.298976	0.064792	0.339720	0.227510	0.119098	0.049734	0.184523	0.152512	0.234706	0.124470	0.351664	0.630692	0.105780	0.057252	0.122101	0.309584	0.130506	0.069066	0.170219	0.177200	0.182811	0.095419	0.261351	0.315067	0.075175	0.043342	0.212161	0.081245	0.084877	0.082302	0.048968	0.115915	0.093523	0.053767	0.183208	0.181631	0.150928	0.096978	0.121794	0.121658	0.133515	0.079017	0.101807	0.098902	0.120341	0.064559	0.167592	0.173755	0.055618	0.034170	0.076600	0.120609
9	0.143919	0.141930	0.124660	0.149764	0.286280	0.064881	0.340115	0.228999	0.110549	0.048161	0.184755	0.153206	0.252004	0.133833	0.344301	0.637417	0.094779	0.049802	0.118929	0.279098	0.144839	0.089291	0.188318	0.194975	0.182071	0.096494	0.258839	0.303669	0.103712	0.057121	0.208591	0.081958	0.082652	0.082205	0.028567	0.118074	0.093315	0.059298	0.154056	0.183737	0.160987	0.097486	0.122514	0.123637	0.088583	0.053117	0.069447	0.063020	0.111508	0.059761	0.129278	0.166687	0.057701	0.034958	0.071760	0.080477
10	0.149283	0.142468	0.124175	0.158571	0.282663	0.064425	0.334800	0.282225	0.111502	0.051158	0.189295	0.163079	0.246460	0.129908	0.340789	0.620239	0.091265	0.047875	0.118991	0.210602	0.150125	0.101570	0.188257	0.199826	0.166174	0.094963	0.226241	0.189930	0.103980	0.056260	0.195137	0.079595	0.079334	0.080636	0.027616	0.115705	0.091271	0.051825	0.147554	0.183820	0.162238	0.097541	0.122536	0.123839	0.065595	0.040554	0.069208	0.058343	0.062141	0.032980	0.109222	0.148332	0.062065	0.039553	0.068749	0.078454
11	0.154298	0.136583	0.119757	0.152580	0.271091	0.063053	0.370041	0.347982	0.113960	0.055637	0.186041	0.166298	0.239141	0.124281	0.336693	0.617461	0.088066	0.047726	0.115958	0.178697	0.147599	0.104530	0.188770	0.198322	0.139417	0.093367	0.199865	0.176602	0.102709	0.055735	0.194409	0.078636	0.079024	0.079570	0.025392	0.111481	0.105966	0.047958	0.145072	0.181525	0.162106	0.097197	0.122531	0.123635	0.063147	0.037869	0.068047	0.059021	0.054658	0.031799	0.068865	0.111371	0.061997	0.044829	0.063972	0.072435
12	0.142450	0.114086	0.151645	0.117229	0.287766	0.083935	0.523746	0.361390	0.120432	0.063232	0.179437	0.161246	0.238002	0.123738	0.255084	0.560952	0.079172	0.046634	0.083263	0.144144	0.148259	0.106044	0.189408	0.197994	0.087778	0.067659	0.145385	0.148055	0.102917	0.054798	0.192579	0.076847	0.079626	0.079799	0.025592	0.111065	0.101403	0.048630	0.149308	0.176548	0.161451	0.095996	0.121288	0.121144	0.064892	0.037699	0.059836	0.060225	0.051453	0.029414	0.065283	0.096342	0.058463	0.044140	0.042386	0.044536
13	0.155604	0.102022	0.151137	0.114726	0.331843	0.125360	0.567061	0.367059	0.134891	0.076884	0.173481	0.162854	0.222851	0.117198	0.231746	0.436100	0.055859	0.041181	0.046047	0.107612	0.147969	0.108624	0.171009	0.193519	0.042850	0.051161	0.036979	0.061971	0.108888	0.056369	0.178277	0.071123	0.090302	0.086980	0.026090	0.111299	0.099069	0.051224	0.134013	0.147236	0.159754	0.095094	0.106770	0.114718	0.063397	0.031090	0.058823	0.059250	0.087437	0.088025	0.057051	0.039582	0.053119	0.042938	0.032302	0.041956
14	0.171996	0.104117	0.148668	0.117260	0.321013	0.147098	0.570075	0.362915	0.132183	0.077938	0.194343	0.175165	0.207020	0.110228	0.220433	0.420617	0.033191	0.036692	0.092051	0.105158	0.141263	0.106981	0.169451	0.164638	0.037137	0.049325	0.038078	0.054805	0.125650	0.061714	0.170835	0.046821	0.104601	0.135753	0.026669	0.111197	0.098569	0.047493	0.132452	0.136421	0.155780	0.096246	0.102005	0.082465	0.065745	0.030060	0.041518	0.061186	0.129442	0.126875	0.019085	0.034871	0.060510	0.049032	0.114387	0.098504
15	0.179624	0.110921	0.167758	0.142469	0.316727	0.152142	0.567288	0.358490	0.149936	0.088804	0.182368	0.167277	0.200186	0.106205	0.192059	0.302830	0.026772	0.037215	0.175559	0.162360	0.125289	0.104673	0.164774	0.143782	0.034112	0.043351	0.039398	0.049228	0.138889	0.068064	0.144583	0.038426	0.117072	0.174936	0.024559	0.088394	0.092777	0.046436	0.133154	0.131583	0.152840	0.096611	0.101804	0.075569	0.075925	0.057748	0.052215	0.090689	0.143936	0.128547	0.020572	0.038969	0.078166	0.053749	0.125498	0.100406
16	0.177683	0.111208	0.156431	0.150108	0.324963	0.151867	0.563716	0.334427	0.165442	0.099714	0.152052	0.145721	0.177762	0.097566	0.097578	0.235753	0.044712	0.039932	0.249576	0.176926	0.116541	0.109251	0.134091	0.137334	0.030108	0.037260	0.041558	0.046905	0.147905	0.075099	0.063342	0.056947	0.119052	0.174319	0.017221	0.055371	0.081033	0.041764	0.133482	0.130986	0.150575	0.093632	0.099661	0.051273	0.080212	0.064495	0.058740	0.102146	0.211782	0.207178	0.065005	0.129894	0.118277	0.078953	0.133288	0.112161
17	0.188542	0.112302	0.161122	0.152512	0.316536	0.150583	0.560181	0.312577	0.170933	0.102357	0.132892	0.121825	0.111751	0.058264	0.077238	0.172687	0.089844	0.052669	0.264845	0.208086	0.098377	0.099572	0.055675	0.113207	0.045888	0.038441	0.128133	0.074552	0.147118	0.083138	0.062372	0.074828	0.111797	0.167140	0.033694	0.054288	0.083074	0.041496	0.122076	0.131649	0.150420	0.091981	0.089072	0.038694	0.083095	0.067910	0.057085	0.104990	0.257654	0.267450	0.119873	0.159837	0.171965	0.115056	0.217762	0.154030
18	0.186728	0.111380	0.183665	0.235254	0.319701	0.156476	0.516430	0.315724	0.172770	0.101810	0.132242	0.118037	0.060311	0.030457	0.098965	0.141059	0.098442	0.066401	0.288875	0.214930	0.056995	0.077618	0.047894	0.067587	0.120701	0.066251	0.131455	0.082996	0.162360	0.095132	0.067402	0.087713	0.104738	0.167005	0.035321	0.050387	0.087093	0.041315	0.091670	0.120700	0.164585	0.108468	0.041119	0.029594	0.082026	0.068682	0.084389	0.115536	0.262787	0.323899	0.151427	0.199653	0.253743	0.158204	0.255113	0.209277
19	0.177630	0.106830	0.182570	0.260103	0.354756	0.161343	0.480157	0.309786	0.174089	0.101868	0.131821	0.116946	0.081633	0.044485	0.100321	0.140968	0.112715	0.089215	0.321068	0.241707	0.045687	0.068179	0.046079	0.048081	0.203866	0.115404	0.171490	0.099217	0.165921	0.103875	0.078760	0.088984	0.113546	0.171621	0.037893	0.044976	0.087882	0.038604	0.086604	0.053435	0.165695	0.127597	0.033889	0.028801	0.106638	0.085044	0.103440	0.116742	0.276870	0.359352	0.211413	0.200232	0.313833	0.186795	0.258860	0.209912
20	0.171925	0.102677	0.151163	0.296638	0.363597	0.167070	0.481962	0.309436	0.175215	0.102475	0.124289	0.114653	0.092551	0.051864	0.101407	0.140923	0.114623	0.088351	0.321373	0.276444	0.045228	0.066535	0.043213	0.051960	0.278552	0.161901	0.256169	0.151294	0.165156	0.104981	0.086555	0.092849	0.160712	0.202091	0.040604	0.063963	0.086844	0.028673	0.086124	0.040222	0.155659	0.150196	0.019968	0.019415	0.123162	0.096124	0.103512	0.116383	0.319901	0.399142	0.215091	0.205641	0.322836	0.188834	0.259443	0.210387
21	0.142783	0.082836	0.183767	0.296931	0.370589	0.171693	0.483568	0.259340	0.179397	0.107450	0.121596	0.111696	0.095144	0.056569	0.101816	0.136351	0.127387	0.088018	0.329114	0.279105	0.046790	0.061779	0.041802	0.048365	0.336326	0.193016	0.258066	0.154051	0.160229	0.106699	0.082924	0.098097	0.173244	0.208097	0.062748	0.067913	0.081406	0.027499	0.086764	0.033267	0.158997	0.182667	0.029047	0.018661	0.124316	0.097178	0.142138	0.142293	0.316332	0.429505	0.222724	0.280663	0.324385	0.188984	0.259486	0.211031
22	0.137409	0.066869	0.187808	0.296298	0.372197	0.173205	0.446868	0.164908	0.183403	0.116582	0.113232	0.085763	0.106283	0.069474	0.127755	0.133784	0.128664	0.089029	0.318156	0.260406	0.052379	0.062388	0.052540	0.046213	0.338026	0.193379	0.269103	0.170699	0.144655	0.103260	0.084438	0.095483	0.174934	0.209024	0.072533	0.069480	0.059480	0.026195	0.094601	0.053834	0.169494	0.289976	0.034317	0.024208	0.133326	0.100770	0.156772	0.167502	0.314301	0.458884	0.232982	0.321899	0.324337	0.190520	0.253261	0.206007
23	0.141372	0.057887	0.175518	0.282298	0.350575	0.163242	0.248714	0.134759	0.180706	0.123822	0.111231	0.081841	0.106392	0.069754	0.132478	0.128357	0.130776	0.091802	0.276972	0.243188	0.073743	0.076731	0.058439	0.047685	0.345986	0.194212	0.257055	0.169366	0.123478	0.095527	0.072187	0.094811	0.176266	0.260652	0.123761	0.085033	0.064101	0.038102	0.094292	0.124505	0.177144	0.321124	0.080125	0.031753	0.159610	0.105019	0.169316	0.170886	0.285061	0.441617	0.249587	0.325935	0.320582	0.198744	0.231698	0.200855
24	0.139992	0.065346	0.174725	0.278240	0.307426	0.133973	0.133251	0.118042	0.172313	0.126917	0.103224	0.079332	0.117373	0.072568	0.132265	0.141094	0.119620	0.104048	0.227582	0.232767	0.080290	0.078553	0.059617	0.052552	0.328604	0.187383	0.261142	0.170845	0.113513	0.094609	0.068849	0.078807	0.181079	0.255234	0.142269	0.106621	0.072254	0.050336	0.106705	0.138627	0.280815	0.418495	0.125768	0.034860	0.228253	0.143094	0.210763	0.182320	0.261430	0.414315	0.252128	0.312796	0.323368	0.211534	0.240031	0.201031
25	0.123259	0.070065	0.163654	0.272881	0.279052	0.109643	0.121446	0.111739	0.173907	0.148484	0.090655	0.066688	0.121546	0.073688	0.144091	0.222302	0.099870	0.107984	0.210428	0.210752	0.081296	0.075149	0.062088	0.049024	0.294314	0.177762	0.211164	0.168972	0.090855	0.132365	0.071140	0.066496	0.171863	0.242860	0.144238	0.217310	0.092324	0.073342	0.109989	0.142302	0.343680	0.497688	0.133190	0.055883	0.257640	0.213117	0.311991	0.220852	0.264861	0.374446	0.253083	0.295814	0.315837	0.210383	0.235921	0.200216
26	0.125746	0.074462	0.137190	0.198117	0.254109	0.102175	0.121541	0.112496	0.176731	0.174857	0.029713	0.028144	0.121297	0.074556	0.189171	0.232578	0.097581	0.106786	0.162998	0.189013	0.082012	0.074024	0.063770	0.047339	0.226504	0.203599	0.147305	0.144151	0.082504	0.125049	0.068599	0.051000	0.168823	0.246234	0.145618	0.228266	0.146329	0.118410	0.115504	0.142750	0.359573	0.524538	0.157032	0.058177	0.318489	0.314333	0.315984	0.213925	0.291533	0.352938	0.223724	0.302946	0.300650	0.222818	0.123213	0.130489
27	0.133440	0.082438	0.136674	0.154994	0.226863	0.101275	0.118683	0.107236	0.148796	0.170401	0.027194	0.027420	0.145104	0.091048	0.232632	0.230856	0.093616	0.107784	0.125079	0.161599	0.081718	0.073942	0.065195	0.049793	0.179327	0.251667	0.144322	0.140500	0.101771	0.130726	0.077355	0.070066	0.171097	0.259079	0.146838	0.240052	0.171732	0.139802	0.148139	0.171553	0.361619	0.531288	0.174508	0.068760	0.317098	0.313658	0.310964	0.227346	0.271002	0.315960	0.221867	0.302048	0.211662	0.200258	0.163870	0.142145
28	0.133331	0.089562	0.133195	0.049147	0.222976	0.105051	0.109190	0.092860	0.143609	0.186838	0.029452	0.027007	0.172179	0.113020	0.283664	0.279607	0.086033	0.113734	0.123024	0.096043	0.080997	0.095990	0.094719	0.098390	0.210795	0.309607	0.105497	0.117415	0.114962	0.165446	0.071974	0.073551	0.172538	0.262122	0.146891	0.244803	0.199565	0.150398	0.151655	0.194798	0.358999	0.532134	0.182358	0.074566	0.312396	0.312989	0.311748	0.256406	0.264422	0.265040	0.215161	0.245205	0.192064	0.205097	0.168769	0.181737
29	0.145998	0.136553	0.093741	0.047515	0.227266	0.103150	0.088541	0.076145	0.144235	0.190108	0.032157	0.033913	0.186583	0.114135	0.325854	0.320800	0.075444	0.115024	0.087664	0.095931	0.100952	0.129736	0.095227	0.124586	0.228265	0.328690	0.075009	0.094979	0.145132	0.226936	0.078145	0.081078	0.172213	0.260888	0.147073	0.263144	0.222952	0.163904	0.158476	0.196114	0.350231	0.530245	0.198845	0.077668	0.314312	0.313718	0.351698	0.244295	0.258479	0.202881	0.206519	0.180979	0.209481	0.211067	0.177882	0.248876
30	0.134799	0.153092	0.094500	0.042641	0.202675	0.096314	0.071615	0.062943	0.155175	0.196389	0.032618	0.038812	0.216922	0.126028	0.335440	0.320992	0.074743	0.114972	0.067739	0.086271	0.141397	0.161090	0.093645	0.126029	0.253125	0.337974	0.038213	0.085506	0.175008	0.328829	0.139070	0.091836	0.148818	0.244948	0.153665	0.274029	0.224843	0.166535	0.174746	0.196672	0.342175	0.525250	0.201512	0.080856	0.317385	0.322101	0.400801	0.234764	0.250915	0.185504	0.174294	0.124747	0.224387	0.220278	0.194246	0.253288
31	0.134330	0.153574	0.154476	0.075288	0.207698	0.085625	0.056215	0.052690	0.195938	0.240218	0.049107	0.065067	0.230474	0.131456	0.328936	0.321389	0.069345	0.112955	0.045817	0.064562	0.148993	0.158771	0.140613	0.160449	0.249578	0.358414	0.016470	0.054084	0.214889	0.330568	0.145456	0.107112	0.117916	0.265411	0.196405	0.272934	0.224853	0.168048	0.192414	0.197760	0.336831	0.519592	0.212273	0.133785	0.302795	0.338696	0.402221	0.279926	0.238978	0.175749	0.141554	0.124228	0.282556	0.232026	0.196728	0.255754
32	0.137625	0.199342	0.193534	0.115860	0.206221	0.084343	0.041495	0.048481	0.236605	0.291477	0.189190	0.107333	0.234211	0.137060	0.326604	0.321574	0.070112	0.093635	0.034714	0.042015	0.151130	0.156808	0.158877	0.170361	0.242570	0.331068	0.019281	0.031952	0.219616	0.329345	0.146690	0.112203	0.134792	0.312866	0.210230	0.278616	0.225418	0.172149	0.237459	0.206880	0.331603	0.511362	0.216369	0.175673	0.259677	0.324585	0.414377	0.285467	0.241243	0.187581	0.105896	0.106264	0.306189	0.229837	0.192183	0.257565
33	0.198057	0.264223	0.231019	0.499393	0.209809	0.091983	0.038940	0.047860	0.262619	0.316308	0.233152	0.113791	0.229334	0.137706	0.325842	0.316649	0.067715	0.092647	0.033990	0.041569	0.151234	0.155973	0.159681	0.171383	0.249383	0.314335	0.024352	0.031115	0.220096	0.316334	0.147492	0.112081	0.163230	0.296790	0.194031	0.275808	0.225574	0.173505	0.292892	0.209053	0.328075	0.487664	0.222352	0.187146	0.245394	0.303272	0.424559	0.254476	0.197138	0.175382	0.049780	0.080517	0.310550	0.213866	0.192406	0.261583
34	0.251058	0.328656	0.247886	0.539050	0.209997	0.091584	0.042144	0.057521	0.284136	0.330355	0.260247	0.117033	0.226445	0.137776	0.318519	0.268205	0.052107	0.073354	0.033061	0.041531	0.150545	0.155775	0.161199	0.171367	0.231563	0.256017	0.029307	0.027655	0.220271	0.315683	0.154801	0.111488	0.161261	0.282202	0.172766	0.273309	0.225733	0.172779	0.297646	0.184540	0.325788	0.459578	0.225731	0.220603	0.183178	0.212675	0.436210	0.256264	0.146038	0.146962	0.042526	0.067932	0.302232	0.208112	0.302266	0.346074
35	0.252183	0.329995	0.295985	0.603675	0.227582	0.094240	0.055670	0.057422	0.321749	0.347729	0.290021	0.131048	0.226251	0.137932	0.292541	0.248346	0.045696	0.057880	0.030049	0.039178	0.150770	0.156271	0.161059	0.171566	0.217270	0.259353	0.031761	0.017407	0.221515	0.312632	0.145433	0.101720	0.158341	0.273012	0.170978	0.207816	0.222852	0.169232	0.318060	0.180097	0.307696	0.448963	0.216882	0.223638	0.179769	0.212331	0.436869	0.242825	0.132375	0.138976	0.035256	0.046555	0.309422	0.189413	0.341455	0.389400
36	0.297766	0.345660	0.397599	0.653570	0.262882	0.107059	0.070945	0.049042	0.387734	0.370280	0.314479	0.143217	0.214072	0.130094	0.249793	0.250834	0.093298	0.137017	0.033128	0.039132	0.150753	0.147446	0.148442	0.166368	0.259321	0.307074	0.175494	0.134170	0.225573	0.290529	0.167540	0.152291	0.159996	0.261497	0.169685	0.179232	0.237173	0.167051	0.347517	0.262987	0.200708	0.437144	0.207180	0.220251	0.185319	0.217754	0.467260	0.216341	0.322704	0.387849	0.025100	0.040709	0.341829	0.233959	0.338444	0.382405
37	0.398958	0.479116	0.462396	0.670255	0.275049	0.113192	0.073411	0.049370	0.391201	0.361335	0.434917	0.223345	0.181493	0.106994	0.206247	0.203092	0.157484	0.223247	0.035215	0.039867	0.143164	0.129594	0.159849	0.151137	0.290419	0.324252	0.303068	0.407889	0.203055	0.244014	0.340773	0.455828	0.163148	0.251309	0.167328	0.163653	0.221513	0.141189	0.348503	0.316432	0.155839	0.433571	0.226403	0.223537	0.185719	0.229032	0.525268	0.291405	0.489626	0.542651	0.028748	0.040570	0.348009	0.246379	0.459677	0.372833
