	202_C_T1_sh_ND_01.c3d	202_C_T1_sh_ND_01.c3d	202_C_T1_sh_ND_01.c3d	202_C_T1_sh_ND_01.c3d	202_C_T1_sh_ND_01.c3d	202_C_T1_sh_ND_01.c3d	202_C_T1_sh_ND_01.c3d	202_C_T1_sh_ND_01.c3d	202_C_T1_sh_ND_02.c3d	202_C_T1_sh_ND_02.c3d	202_C_T1_sh_ND_02.c3d	202_C_T1_sh_ND_02.c3d	202_C_T1_sh_ND_02.c3d	202_C_T1_sh_ND_02.c3d	202_C_T1_sh_ND_02.c3d	202_C_T1_sh_ND_02.c3d	202_C_T1_sh_ND_03.c3d	202_C_T1_sh_ND_03.c3d	202_C_T1_sh_ND_03.c3d	202_C_T1_sh_ND_03.c3d	202_C_T1_sh_ND_03.c3d	202_C_T1_sh_ND_03.c3d	202_C_T1_sh_ND_03.c3d	202_C_T1_sh_ND_03.c3d	202_C_T1_sh_ND_05.c3d	202_C_T1_sh_ND_05.c3d	202_C_T1_sh_ND_05.c3d	202_C_T1_sh_ND_05.c3d	202_C_T1_sh_ND_05.c3d	202_C_T1_sh_ND_05.c3d	202_C_T1_sh_ND_05.c3d	202_C_T1_sh_ND_05.c3d	202_C_T1_sh_ND_06.c3d	202_C_T1_sh_ND_06.c3d	202_C_T1_sh_ND_06.c3d	202_C_T1_sh_ND_06.c3d	202_C_T1_sh_ND_06.c3d	202_C_T1_sh_ND_06.c3d	202_C_T1_sh_ND_06.c3d	202_C_T1_sh_ND_06.c3d	202_C_T1_sh_ND_07.c3d	202_C_T1_sh_ND_07.c3d	202_C_T1_sh_ND_07.c3d	202_C_T1_sh_ND_07.c3d	202_C_T1_sh_ND_07.c3d	202_C_T1_sh_ND_07.c3d	202_C_T1_sh_ND_07.c3d	202_C_T1_sh_ND_07.c3d	202_C_T1_sh_ND_08.c3d	202_C_T1_sh_ND_08.c3d	202_C_T1_sh_ND_08.c3d	202_C_T1_sh_ND_08.c3d	202_C_T1_sh_ND_08.c3d	202_C_T1_sh_ND_08.c3d	202_C_T1_sh_ND_08.c3d	202_C_T1_sh_ND_08.c3d	202_C_T1_sh_ND_10.c3d	202_C_T1_sh_ND_10.c3d	202_C_T1_sh_ND_10.c3d	202_C_T1_sh_ND_10.c3d	202_C_T1_sh_ND_10.c3d	202_C_T1_sh_ND_10.c3d	202_C_T1_sh_ND_10.c3d	202_C_T1_sh_ND_10.c3d
15	0.168215	0.196668	0.282270	0.213326	0.131955	0.180672	0.380095	0.106243	0.064826	0.152560	0.412953	0.550480	0.235075	0.288526	0.392856	0.221476	0.191176	0.159281	0.284870	0.154919	0.090029	0.241837	0.577968	0.124419	0.119562	0.103045	0.389858	0.357587	0.118630	0.239618	0.159720	0.120537	0.178713	0.219010	0.286145	0.324681	0.033663	0.084582	0.260165	0.273807	0.135103	0.119826	0.239512	0.169869	0.176695	0.167637	0.243502	0.164716	0.215218	0.234169	0.344254	0.372824	0.070744	0.134396	0.344215	0.079545	0.225764	0.228945	0.248997	0.328189	0.233668	0.209582	0.347983	0.389581
16	0.122236	0.128718	0.275194	0.213233	0.133290	0.170303	0.302676	0.102717	0.077812	0.229782	0.332139	0.526720	0.189704	0.269013	0.376469	0.208910	0.189624	0.146846	0.371083	0.164605	0.098655	0.271558	0.558330	0.126076	0.139706	0.112454	0.465908	0.342268	0.080155	0.212853	0.159953	0.120142	0.174007	0.221801	0.275122	0.330921	0.043225	0.109586	0.299038	0.281218	0.123891	0.113520	0.239050	0.172012	0.159972	0.170163	0.224691	0.131615	0.211591	0.233103	0.297561	0.390805	0.066705	0.133915	0.372046	0.095485	0.243636	0.264892	0.240351	0.336796	0.233024	0.204239	0.340423	0.388690
17	0.103089	0.084224	0.240248	0.199582	0.135832	0.154419	0.244834	0.091886	0.110119	0.237190	0.207673	0.476663	0.169729	0.267323	0.330532	0.207200	0.188885	0.147414	0.390048	0.165275	0.081864	0.270929	0.457895	0.134076	0.215187	0.187031	0.565310	0.337577	0.076912	0.203263	0.148026	0.102641	0.198167	0.265480	0.239697	0.343380	0.053337	0.136957	0.324199	0.296925	0.123117	0.104327	0.246645	0.167006	0.150015	0.181779	0.212286	0.117083	0.207483	0.230572	0.315266	0.431647	0.054003	0.151992	0.373667	0.111875	0.276734	0.278122	0.236455	0.350099	0.320838	0.262639	0.289846	0.377417
18	0.120609	0.114223	0.248041	0.193622	0.129652	0.142920	0.258112	0.093894	0.246542	0.432171	0.196997	0.488134	0.172721	0.270696	0.288668	0.172433	0.167604	0.150797	0.431154	0.178610	0.079279	0.269336	0.395468	0.201046	0.227785	0.190246	0.572028	0.332016	0.075765	0.197537	0.146928	0.116521	0.269151	0.320656	0.223382	0.336350	0.053264	0.137142	0.326195	0.304637	0.120847	0.097835	0.262795	0.170088	0.143677	0.198130	0.219413	0.136109	0.201996	0.227762	0.319498	0.468132	0.054078	0.153888	0.365756	0.118235	0.299794	0.293973	0.248982	0.356572	0.394215	0.347053	0.261683	0.363416
19	0.122815	0.132404	0.257240	0.190679	0.129399	0.136212	0.252187	0.089518	0.388803	0.580409	0.201486	0.459028	0.191971	0.291487	0.305380	0.159312	0.156950	0.153656	0.485501	0.242501	0.078121	0.265907	0.407029	0.250059	0.246533	0.213163	0.609375	0.344776	0.079991	0.210656	0.151927	0.114614	0.310521	0.349477	0.232147	0.319663	0.052924	0.146943	0.326530	0.303622	0.117448	0.090498	0.267412	0.171510	0.092150	0.152697	0.199141	0.139850	0.198607	0.216862	0.326477	0.481558	0.051353	0.159216	0.323897	0.112421	0.467747	0.407870	0.274479	0.336596	0.416187	0.381689	0.257149	0.369177
20	0.133441	0.135544	0.259045	0.206225	0.127636	0.131392	0.222812	0.086972	0.404488	0.591993	0.194782	0.364711	0.190528	0.299959	0.312334	0.157036	0.159978	0.154847	0.515106	0.315652	0.073647	0.237687	0.388599	0.243647	0.267694	0.247610	0.692344	0.389051	0.083370	0.210269	0.142527	0.107852	0.425719	0.423866	0.234709	0.316043	0.057357	0.148742	0.327896	0.290492	0.117973	0.094523	0.269597	0.174130	0.065018	0.143448	0.196650	0.129697	0.191054	0.215286	0.329507	0.484046	0.075604	0.239274	0.274253	0.110165	0.487007	0.428355	0.293432	0.332475	0.416593	0.382132	0.234290	0.370700
21	0.138258	0.136949	0.265925	0.207093	0.120513	0.127209	0.231167	0.110613	0.418779	0.601319	0.152463	0.275881	0.184160	0.291144	0.299619	0.151996	0.157569	0.145682	0.517816	0.361427	0.070301	0.226229	0.259261	0.240892	0.279698	0.263291	0.743697	0.420575	0.060881	0.144566	0.125416	0.108503	0.438707	0.436826	0.244080	0.293846	0.064863	0.149095	0.335793	0.277286	0.100070	0.115512	0.270280	0.173278	0.064989	0.145303	0.151447	0.117482	0.164749	0.225476	0.329860	0.483771	0.124828	0.301494	0.253789	0.149556	0.502404	0.453290	0.300981	0.332746	0.420675	0.383206	0.244505	0.340553
22	0.169743	0.178555	0.268349	0.200075	0.101342	0.105869	0.301096	0.112815	0.457799	0.637406	0.133462	0.245170	0.161985	0.270286	0.257628	0.149835	0.218868	0.176140	0.517889	0.388155	0.067582	0.216200	0.209002	0.251884	0.306776	0.282075	0.755083	0.418526	0.107240	0.138454	0.122981	0.104515	0.465216	0.504724	0.233737	0.262335	0.065831	0.147652	0.333164	0.249096	0.081670	0.118142	0.275926	0.156311	0.240719	0.282184	0.148123	0.112755	0.180430	0.245430	0.332223	0.485139	0.131717	0.294339	0.261275	0.157218	0.508303	0.462549	0.305699	0.328208	0.423809	0.375658	0.257253	0.315664
23	0.185124	0.194223	0.216919	0.199665	0.073308	0.091096	0.409304	0.118242	0.488552	0.656956	0.132190	0.236992	0.153158	0.285405	0.227167	0.154269	0.209791	0.184777	0.513456	0.399120	0.064366	0.212969	0.240337	0.258211	0.352878	0.330011	0.758140	0.411007	0.139323	0.138178	0.121831	0.103322	0.470777	0.507945	0.241363	0.233143	0.068935	0.142148	0.320341	0.245407	0.082539	0.135936	0.266242	0.142199	0.349920	0.378277	0.153635	0.109039	0.281070	0.306864	0.330588	0.488210	0.138340	0.312907	0.223823	0.156064	0.509861	0.462670	0.308938	0.328430	0.423730	0.372807	0.267091	0.295869
24	0.192562	0.210680	0.181467	0.206564	0.065950	0.087471	0.437807	0.115865	0.492300	0.663778	0.134174	0.244368	0.191786	0.469072	0.227586	0.150007	0.214674	0.183244	0.497489	0.396764	0.060310	0.205945	0.243907	0.258105	0.351380	0.357872	0.748266	0.373917	0.147493	0.142497	0.173143	0.102671	0.484080	0.508396	0.248599	0.215842	0.102994	0.135433	0.284921	0.277378	0.141631	0.267290	0.228638	0.223491	0.403577	0.417101	0.144448	0.115269	0.394919	0.375633	0.321646	0.459830	0.139963	0.314521	0.179906	0.151443	0.510618	0.463039	0.312718	0.327584	0.432191	0.378992	0.274005	0.257726
25	0.212739	0.240047	0.187645	0.203035	0.082358	0.179999	0.447612	0.131562	0.600539	0.782786	0.206093	0.314788	0.206316	0.519061	0.218086	0.150013	0.219252	0.197904	0.487913	0.395105	0.029921	0.120738	0.242764	0.259661	0.356340	0.382995	0.700950	0.343658	0.306119	0.226106	0.174119	0.101994	0.485710	0.510029	0.251115	0.217268	0.109233	0.171932	0.311108	0.275948	0.190551	0.339104	0.208217	0.404367	0.703922	0.607200	0.157267	0.111925	0.402527	0.382142	0.297796	0.393670	0.141591	0.313407	0.181156	0.140410	0.510078	0.462911	0.305664	0.326293	0.450744	0.398231	0.272909	0.248633
26	0.230554	0.245791	0.195301	0.244515	0.155557	0.339465	0.496158	0.180849	0.613521	0.800186	0.275943	0.353954	0.223435	0.517568	0.193140	0.139244	0.282021	0.277515	0.481140	0.405860	0.026672	0.108275	0.242839	0.266450	0.360489	0.393674	0.677564	0.343911	0.335040	0.237418	0.197952	0.087339	0.486327	0.508287	0.247810	0.227159	0.114212	0.211915	0.338079	0.275168	0.208778	0.343029	0.209443	0.460269	0.721304	0.616474	0.198601	0.087766	0.444138	0.408156	0.259448	0.347888	0.141178	0.312812	0.191196	0.147613	0.509937	0.463113	0.270626	0.308567	0.473261	0.432107	0.264528	0.250576
27	0.295614	0.280766	0.316966	0.347351	0.186261	0.370951	0.571619	0.195873	0.610531	0.803609	0.290855	0.341252	0.236957	0.513361	0.173920	0.118709	0.317856	0.313527	0.411267	0.420144	0.031983	0.096605	0.247314	0.256701	0.358427	0.395569	0.617533	0.350721	0.337169	0.234346	0.247269	0.075512	0.476276	0.488415	0.231416	0.222465	0.111401	0.202721	0.313817	0.272318	0.208595	0.342990	0.203107	0.457415	0.734019	0.640979	0.210268	0.097102	0.513413	0.448228	0.247447	0.344148	0.141156	0.311696	0.195326	0.157465	0.510085	0.463468	0.243368	0.276862	0.488251	0.465731	0.265912	0.246896
28	0.308379	0.289362	0.384603	0.427004	0.200856	0.494849	0.590028	0.198091	0.502551	0.629598	0.347408	0.323362	0.240340	0.524128	0.167095	0.108553	0.320971	0.313187	0.398661	0.435100	0.033771	0.112855	0.241493	0.220361	0.325216	0.367764	0.526741	0.411906	0.335051	0.216551	0.316392	0.077680	0.448855	0.451378	0.191547	0.188658	0.116903	0.259232	0.316279	0.255455	0.207993	0.342942	0.189176	0.472333	0.747839	0.648439	0.224615	0.101384	0.660963	0.523263	0.245721	0.343518	0.132577	0.261484	0.232211	0.157080	0.507515	0.456515	0.230016	0.269522	0.512018	0.503785	0.276967	0.225745
29	0.300738	0.284187	0.398715	0.496699	0.202807	0.511204	0.586875	0.193124	0.493078	0.612179	0.355431	0.342999	0.241653	0.547575	0.158851	0.103035	0.321057	0.310404	0.297094	0.429434	0.031663	0.116422	0.204758	0.213110	0.321550	0.366069	0.532513	0.454339	0.335647	0.220290	0.324187	0.078484	0.397297	0.402374	0.174723	0.184994	0.118064	0.272398	0.345218	0.257933	0.208666	0.343004	0.168984	0.516154	0.749570	0.650420	0.229411	0.104458	0.677923	0.523402	0.231244	0.314761	0.087411	0.168500	0.297103	0.134837	0.500742	0.463192	0.231333	0.284804	0.515627	0.514905	0.299340	0.229702
30	0.299565	0.280322	0.406621	0.500186	0.237501	0.512845	0.572980	0.179447	0.479981	0.605524	0.364287	0.438844	0.238565	0.559752	0.164167	0.106207	0.323146	0.311944	0.176054	0.380750	0.034569	0.117329	0.241860	0.228001	0.306961	0.354482	0.500423	0.442779	0.333469	0.239178	0.389369	0.083970	0.302894	0.350840	0.180879	0.187051	0.122330	0.270925	0.352082	0.277937	0.209227	0.343093	0.174354	0.569207	0.732131	0.628474	0.230617	0.133008	0.680335	0.527765	0.223583	0.252896	0.060109	0.146621	0.275491	0.133881	0.524973	0.480471	0.237288	0.299450	0.513917	0.516783	0.315524	0.231580
31	0.299664	0.281247	0.409640	0.503349	0.248581	0.514973	0.552954	0.176284	0.464689	0.590405	0.363197	0.494592	0.224523	0.553213	0.130167	0.105074	0.323390	0.313580	0.090310	0.324701	0.070090	0.152051	0.287795	0.280641	0.289400	0.333378	0.364875	0.406993	0.319266	0.246134	0.400469	0.083072	0.246626	0.287892	0.169986	0.187309	0.120624	0.270859	0.348904	0.287131	0.208939	0.344082	0.189772	0.609908	0.686794	0.562912	0.228335	0.161441	0.686630	0.550156	0.247851	0.223684	0.047150	0.095662	0.294414	0.136563	0.555479	0.494537	0.240059	0.309102	0.512504	0.510653	0.313012	0.231919
