	135_P_T1_sh_L_ND_A_01.c3d	135_P_T1_sh_L_ND_A_01.c3d	135_P_T1_sh_L_ND_A_01.c3d	135_P_T1_sh_L_ND_A_01.c3d	135_P_T1_sh_L_ND_A_01.c3d	135_P_T1_sh_L_ND_A_01.c3d	135_P_T1_sh_L_ND_A_01.c3d	135_P_T1_sh_L_ND_A_01.c3d	135_P_T1_sh_L_ND_A_03.c3d	135_P_T1_sh_L_ND_A_03.c3d	135_P_T1_sh_L_ND_A_03.c3d	135_P_T1_sh_L_ND_A_03.c3d	135_P_T1_sh_L_ND_A_03.c3d	135_P_T1_sh_L_ND_A_03.c3d	135_P_T1_sh_L_ND_A_03.c3d	135_P_T1_sh_L_ND_A_03.c3d	135_P_T1_sh_L_ND_A_04.c3d	135_P_T1_sh_L_ND_A_04.c3d	135_P_T1_sh_L_ND_A_04.c3d	135_P_T1_sh_L_ND_A_04.c3d	135_P_T1_sh_L_ND_A_04.c3d	135_P_T1_sh_L_ND_A_04.c3d	135_P_T1_sh_L_ND_A_04.c3d	135_P_T1_sh_L_ND_A_04.c3d	135_P_T1_sh_L_ND_A_05.c3d	135_P_T1_sh_L_ND_A_05.c3d	135_P_T1_sh_L_ND_A_05.c3d	135_P_T1_sh_L_ND_A_05.c3d	135_P_T1_sh_L_ND_A_05.c3d	135_P_T1_sh_L_ND_A_05.c3d	135_P_T1_sh_L_ND_A_05.c3d	135_P_T1_sh_L_ND_A_05.c3d	135_P_T1_sh_L_ND_A_06.c3d	135_P_T1_sh_L_ND_A_06.c3d	135_P_T1_sh_L_ND_A_06.c3d	135_P_T1_sh_L_ND_A_06.c3d	135_P_T1_sh_L_ND_A_06.c3d	135_P_T1_sh_L_ND_A_06.c3d	135_P_T1_sh_L_ND_A_06.c3d	135_P_T1_sh_L_ND_A_06.c3d	135_P_T1_sh_L_ND_A_08.c3d	135_P_T1_sh_L_ND_A_08.c3d	135_P_T1_sh_L_ND_A_08.c3d	135_P_T1_sh_L_ND_A_08.c3d	135_P_T1_sh_L_ND_A_08.c3d	135_P_T1_sh_L_ND_A_08.c3d	135_P_T1_sh_L_ND_A_08.c3d	135_P_T1_sh_L_ND_A_08.c3d	135_P_T1_sh_L_ND_A_10.c3d	135_P_T1_sh_L_ND_A_10.c3d	135_P_T1_sh_L_ND_A_10.c3d	135_P_T1_sh_L_ND_A_10.c3d	135_P_T1_sh_L_ND_A_10.c3d	135_P_T1_sh_L_ND_A_10.c3d	135_P_T1_sh_L_ND_A_10.c3d	135_P_T1_sh_L_ND_A_10.c3d
7	0.334185	0.296411	0.405004	0.284489	0.257422	0.253683	0.180605	0.328105	0.587465	0.350401	0.314126	0.177872	0.182086	0.351095	0.455033	0.370072	0.355050	0.373293	0.444502	0.327090	0.474819	0.574050	0.323682	0.045573	0.572965	0.470097	0.686442	0.274996	0.333500	0.343209	0.290658	0.480853	0.870179	0.428725	0.335267	0.258451	0.447715	0.481456	0.618018	0.529020	0.477840	0.424053	0.344650	0.628809	0.397247	0.529679	0.486631	0.290947	0.439117	0.197808	0.363771	0.207252	0.222471	0.444421	0.241874	0.277268
8	0.336411	0.299067	0.446524	0.275356	0.270619	0.282669	0.197221	0.316613	0.712003	0.421259	0.307159	0.176532	0.243643	0.416772	0.444754	0.360944	0.330238	0.365312	0.447077	0.328048	0.393199	0.565995	0.317021	0.043040	0.663503	0.467341	0.683502	0.272072	0.327411	0.322446	0.318040	0.478241	0.879639	0.432331	0.323522	0.258366	0.456180	0.444279	0.601837	0.524892	0.478062	0.461644	0.369359	0.633100	0.396713	0.513751	0.464808	0.287681	0.450191	0.202726	0.362553	0.210531	0.226029	0.440031	0.288220	0.274119
9	0.337981	0.297698	0.474126	0.280678	0.262736	0.284483	0.213246	0.309641	0.758642	0.429606	0.303287	0.177328	0.290337	0.449145	0.434834	0.348295	0.333620	0.387481	0.436642	0.321802	0.306671	0.515210	0.290978	0.048892	0.697310	0.443220	0.633959	0.268427	0.294363	0.294899	0.332787	0.471736	0.879525	0.452804	0.312104	0.262162	0.461359	0.374688	0.572055	0.499985	0.498298	0.481553	0.443197	0.628925	0.394111	0.457268	0.448355	0.273579	0.467588	0.203346	0.355027	0.236066	0.226987	0.436926	0.358137	0.275709
10	0.344390	0.260334	0.454883	0.291519	0.231393	0.287547	0.214104	0.316959	0.760760	0.430541	0.304936	0.178067	0.340134	0.463102	0.430531	0.325788	0.337289	0.365139	0.424127	0.309807	0.285416	0.416433	0.233994	0.096210	0.703299	0.450114	0.552645	0.269540	0.290093	0.313377	0.347382	0.467293	0.879649	0.460110	0.299801	0.286038	0.448664	0.334772	0.553822	0.454602	0.539450	0.485643	0.513740	0.594056	0.409040	0.420501	0.445289	0.251198	0.484494	0.203444	0.349261	0.249642	0.227097	0.425646	0.412077	0.276415
11	0.365894	0.261990	0.454405	0.302308	0.207978	0.300690	0.201984	0.330058	0.760645	0.436905	0.331293	0.191373	0.349861	0.463697	0.437399	0.317684	0.325746	0.324481	0.422471	0.289646	0.283511	0.393955	0.215354	0.147127	0.695590	0.467650	0.477571	0.266040	0.323514	0.326219	0.363652	0.466449	0.879678	0.460792	0.293698	0.304663	0.445851	0.336453	0.551418	0.417684	0.587795	0.482484	0.543126	0.544252	0.410230	0.391766	0.444972	0.229169	0.482580	0.221013	0.349399	0.250867	0.222559	0.419338	0.412357	0.270129
12	0.399482	0.418963	0.477454	0.304155	0.199251	0.299659	0.198758	0.320366	0.766916	0.460752	0.369907	0.277933	0.359872	0.475703	0.430586	0.325921	0.299218	0.330486	0.416898	0.353935	0.288007	0.374212	0.265959	0.161397	0.676851	0.472229	0.429955	0.259199	0.360662	0.327680	0.373591	0.466496	0.886392	0.473624	0.310840	0.304308	0.445110	0.311218	0.553990	0.421065	0.605335	0.486555	0.546237	0.516812	0.370679	0.389283	0.441357	0.214561	0.507754	0.308716	0.349197	0.251629	0.210391	0.366434	0.407666	0.253132
13	0.529925	0.553746	0.478002	0.350322	0.198864	0.300089	0.227659	0.306631	0.782080	0.479413	0.383728	0.343127	0.430224	0.497100	0.423883	0.337823	0.276753	0.429799	0.414235	0.504509	0.287253	0.262518	0.358757	0.161485	0.781264	0.516575	0.415047	0.263591	0.420084	0.323875	0.374630	0.467800	0.904729	0.492410	0.318256	0.307192	0.440444	0.297324	0.554217	0.465119	0.638387	0.523375	0.539647	0.515293	0.354495	0.442495	0.433797	0.206105	0.733791	0.378701	0.352590	0.252270	0.191652	0.300775	0.418144	0.230099
14	0.655708	0.566547	0.462682	0.423265	0.198878	0.294358	0.268985	0.304983	0.791837	0.478929	0.380873	0.390493	0.487120	0.506051	0.432454	0.345238	0.274223	0.562788	0.412546	0.586682	0.286739	0.219324	0.444769	0.161791	0.904837	0.539803	0.411757	0.278513	0.480228	0.328686	0.378049	0.471418	0.950885	0.512571	0.317682	0.312496	0.457059	0.316602	0.547615	0.522475	0.714615	0.552365	0.527469	0.518286	0.375301	0.481881	0.419329	0.201579	0.845063	0.379063	0.357501	0.250673	0.179689	0.281229	0.434939	0.213324
15	0.664006	0.590539	0.453186	0.437625	0.198617	0.286039	0.301275	0.301081	0.782574	0.474099	0.370249	0.398846	0.495758	0.506499	0.438557	0.359455	0.280024	0.670944	0.412595	0.600898	0.278238	0.207060	0.489290	0.165513	0.937126	0.539994	0.412608	0.279354	0.485938	0.328655	0.389364	0.464730	1.007307	0.526595	0.317929	0.311632	0.529963	0.342461	0.531516	0.568571	0.708311	0.554109	0.514600	0.518440	0.397639	0.499052	0.399933	0.202972	0.865624	0.378328	0.350299	0.251188	0.178776	0.281374	0.446336	0.207784
16	0.737792	0.672521	0.435404	0.437321	0.205763	0.287553	0.300769	0.292483	0.775591	0.484770	0.374487	0.394857	0.495835	0.509531	0.448617	0.365230	0.272420	0.692256	0.443235	0.603620	0.233674	0.175456	0.493193	0.171689	0.939615	0.538341	0.413662	0.281264	0.543709	0.335428	0.402360	0.436878	1.019028	0.513620	0.308586	0.299940	0.583653	0.352280	0.498902	0.584881	0.708518	0.555414	0.512848	0.512370	0.412085	0.512273	0.364316	0.200991	0.875719	0.377133	0.346245	0.251494	0.174899	0.277552	0.460184	0.209925
17	0.810241	0.717674	0.434066	0.413747	0.204986	0.287955	0.299986	0.278774	0.759519	0.484086	0.439433	0.404775	0.495625	0.509803	0.472649	0.352244	0.219650	0.752266	0.490075	0.626114	0.178691	0.177520	0.504011	0.176855	0.917559	0.546252	0.418408	0.292482	0.547941	0.382692	0.419896	0.427274	0.999318	0.478478	0.287837	0.293803	0.587401	0.353066	0.486640	0.586772	0.705777	0.553588	0.514566	0.498073	0.419808	0.518518	0.306061	0.188866	0.882624	0.376930	0.345853	0.252990	0.175578	0.278081	0.478161	0.216004
18	0.801075	0.723648	0.450014	0.393504	0.207785	0.301939	0.312903	0.262629	0.703916	0.482601	0.537647	0.424565	0.493964	0.509736	0.484264	0.329459	0.201713	0.770727	0.546168	0.658741	0.159319	0.175051	0.531555	0.179629	0.910653	0.581642	0.428504	0.302940	0.552018	0.418008	0.443340	0.435154	0.960815	0.455555	0.263496	0.292406	0.587370	0.355270	0.515730	0.586722	0.703082	0.531886	0.510558	0.492187	0.419714	0.519191	0.294629	0.167802	0.881285	0.375773	0.346540	0.259365	0.179182	0.281948	0.487083	0.220964
19	0.802530	0.722982	0.450350	0.396594	0.211335	0.304999	0.343385	0.249551	0.688399	0.482835	0.600232	0.444252	0.491845	0.494139	0.481986	0.309413	0.197033	0.773473	0.564729	0.689920	0.155811	0.164883	0.538909	0.181725	0.923666	0.605760	0.436993	0.308467	0.554741	0.419082	0.470073	0.431565	0.897957	0.451976	0.239577	0.279182	0.587640	0.353045	0.550491	0.586555	0.709956	0.507576	0.508161	0.488322	0.422831	0.517443	0.293410	0.152084	0.869109	0.366241	0.364436	0.262669	0.183757	0.279562	0.490766	0.216351
20	0.809815	0.726278	0.439543	0.395515	0.201168	0.296125	0.356241	0.241667	0.669781	0.489347	0.629985	0.462608	0.493256	0.455928	0.478387	0.298368	0.199767	0.771921	0.548765	0.707961	0.152004	0.143763	0.556421	0.183635	0.942525	0.610376	0.437943	0.322326	0.555174	0.430089	0.482981	0.406768	0.793080	0.475996	0.254993	0.252935	0.585129	0.353834	0.565605	0.585353	0.710469	0.497814	0.504424	0.453780	0.435337	0.521165	0.258163	0.150544	0.851309	0.385985	0.374185	0.263425	0.181604	0.265457	0.492168	0.203592
21	0.821656	0.725801	0.400970	0.395000	0.156182	0.247091	0.354492	0.238236	0.670976	0.499950	0.645546	0.471897	0.495434	0.447148	0.477723	0.294637	0.198691	0.772461	0.541344	0.716437	0.119603	0.110604	0.599479	0.184575	0.950392	0.605282	0.455713	0.328495	0.566345	0.455168	0.473770	0.365014	0.761520	0.521365	0.287198	0.245144	0.571590	0.351891	0.566751	0.580655	0.726205	0.505833	0.494502	0.389453	0.471697	0.535485	0.230724	0.148179	0.837820	0.449115	0.361376	0.265476	0.179415	0.232408	0.491699	0.175348
22	0.825696	0.723796	0.335717	0.391688	0.125038	0.238237	0.343200	0.237373	0.667990	0.506098	0.644238	0.469398	0.493029	0.435570	0.481965	0.294724	0.197928	0.778316	0.605275	0.724360	0.112685	0.114762	0.622377	0.184111	0.947671	0.591363	0.525789	0.327189	0.621974	0.483300	0.470943	0.316481	0.805891	0.578967	0.288359	0.245725	0.544806	0.340767	0.558366	0.572525	0.739118	0.493901	0.478373	0.308764	0.496510	0.543094	0.219720	0.144010	0.843555	0.530254	0.344598	0.270988	0.177875	0.201427	0.489239	0.147582
23	0.822874	0.721880	0.305151	0.388436	0.116886	0.243795	0.340125	0.235403	0.661883	0.494148	0.638901	0.465805	0.478719	0.401346	0.488109	0.297354	0.197673	0.783536	0.683743	0.730211	0.092844	0.111185	0.629117	0.175024	0.968458	0.595155	0.598561	0.322541	0.675155	0.489490	0.473416	0.271688	0.785521	0.594016	0.289916	0.247835	0.512543	0.337460	0.552859	0.559922	0.701810	0.447198	0.470178	0.231535	0.503925	0.540175	0.209864	0.142552	0.849085	0.616559	0.321447	0.275334	0.151975	0.197550	0.483923	0.131701
24	0.818883	0.729497	0.294736	0.388263	0.118800	0.229757	0.341921	0.208975	0.575860	0.425867	0.639477	0.464446	0.460885	0.338133	0.497026	0.304124	0.198306	0.784997	0.727362	0.730558	0.087951	0.111931	0.628655	0.137823	0.960657	0.594050	0.618464	0.297405	0.682541	0.491610	0.472316	0.249269	0.788175	0.595465	0.306679	0.251899	0.473790	0.337432	0.552290	0.544993	0.675320	0.445424	0.469546	0.200785	0.495677	0.533269	0.203204	0.146665	0.855226	0.716239	0.299935	0.273953	0.123403	0.195460	0.468787	0.126130
25	0.796120	0.713551	0.236405	0.389449	0.115474	0.218948	0.341056	0.160348	0.431462	0.375993	0.644188	0.465311	0.438372	0.279570	0.515884	0.312401	0.194264	0.780842	0.739055	0.727482	0.062998	0.110777	0.614691	0.101536	0.926354	0.571239	0.607249	0.275744	0.684160	0.490318	0.457907	0.246275	0.831836	0.591108	0.322049	0.252548	0.442169	0.332052	0.510205	0.531082	0.687918	0.442054	0.459842	0.207166	0.476283	0.527054	0.201440	0.151698	0.878702	0.778459	0.293454	0.260612	0.118558	0.197901	0.436932	0.122489
26	0.749538	0.608889	0.202252	0.377346	0.129459	0.219363	0.325453	0.117131	0.389726	0.384495	0.657325	0.466218	0.400569	0.254824	0.558363	0.313874	0.187559	0.773047	0.742090	0.724209	0.055940	0.115132	0.580865	0.095329	0.861675	0.553658	0.592706	0.271817	0.684428	0.480385	0.445312	0.248822	0.861620	0.585943	0.326814	0.249447	0.440459	0.324030	0.455266	0.521134	0.698700	0.442897	0.409768	0.225822	0.460429	0.530254	0.207382	0.157261	0.902870	0.783420	0.304683	0.231969	0.119590	0.179926	0.377889	0.117584
27	0.632005	0.550800	0.210363	0.284849	0.142825	0.212970	0.293142	0.108635	0.405705	0.412745	0.687627	0.466919	0.383485	0.259563	0.602676	0.302680	0.178573	0.773156	0.742283	0.722165	0.056236	0.113423	0.516467	0.096723	0.822105	0.555594	0.578785	0.272602	0.679140	0.460971	0.432289	0.251209	0.868716	0.622124	0.335719	0.217525	0.424873	0.322179	0.423793	0.515929	0.680514	0.432891	0.329336	0.251023	0.454363	0.529463	0.214608	0.162912	0.899046	0.824512	0.330778	0.196906	0.120518	0.174152	0.318686	0.115817
28	0.572513	0.543035	0.198946	0.220123	0.167569	0.234237	0.258264	0.106486	0.406097	0.417436	0.708001	0.452484	0.382833	0.253341	0.623750	0.287308	0.171898	0.768743	0.742303	0.721816	0.056781	0.119156	0.461842	0.093659	0.815124	0.554658	0.561340	0.275437	0.660599	0.442253	0.415054	0.253373	0.918777	0.659190	0.331438	0.199130	0.411504	0.303311	0.402360	0.514807	0.636857	0.435482	0.289710	0.296358	0.445602	0.512921	0.222755	0.166208	0.896122	0.883965	0.334980	0.179565	0.126796	0.169007	0.308513	0.116216
29	0.537905	0.455803	0.199407	0.216391	0.180676	0.361038	0.251951	0.094142	0.396286	0.397372	0.712771	0.402716	0.328200	0.213042	0.626256	0.269634	0.166383	0.744309	0.743562	0.680454	0.051662	0.124100	0.431687	0.085478	0.818394	0.533121	0.550478	0.274960	0.641748	0.439259	0.416339	0.256309	0.913295	0.652278	0.305123	0.211852	0.410928	0.275146	0.388172	0.514040	0.599032	0.447050	0.347234	0.375882	0.408088	0.465193	0.230841	0.165767	0.890570	0.920608	0.326969	0.179140	0.136850	0.141324	0.303670	0.116650
30	0.377756	0.343974	0.230002	0.212352	0.175119	0.404677	0.258951	0.072416	0.370068	0.378506	0.734619	0.351419	0.214891	0.177389	0.603303	0.255870	0.172818	0.673852	0.750718	0.589966	0.053285	0.149600	0.426534	0.071723	0.816752	0.512729	0.541785	0.272711	0.612833	0.438950	0.434628	0.257939	0.892463	0.652742	0.296472	0.218468	0.410052	0.268194	0.381583	0.508979	0.595614	0.436229	0.468126	0.426614	0.398904	0.455933	0.236018	0.160577	0.883548	0.932132	0.323935	0.184468	0.149719	0.136806	0.286711	0.115569
31	0.295009	0.309337	0.226629	0.199610	0.202511	0.460158	0.248376	0.061030	0.355359	0.389044	0.765466	0.302342	0.170951	0.180082	0.557508	0.232957	0.182381	0.556273	0.763154	0.538899	0.059548	0.158779	0.380601	0.061995	0.725610	0.483427	0.526448	0.265354	0.545386	0.433176	0.451466	0.254826	0.835789	0.647190	0.296787	0.188510	0.402048	0.267454	0.378964	0.488965	0.493886	0.382709	0.582709	0.430486	0.400607	0.442611	0.238072	0.155167	0.727032	0.929651	0.326679	0.188727	0.156543	0.137972	0.258451	0.110660
32	0.284382	0.311439	0.206304	0.182684	0.217963	0.539130	0.204197	0.054151	0.356258	0.403462	0.784713	0.290433	0.174259	0.195402	0.510895	0.216329	0.178526	0.446626	0.777676	0.543149	0.067607	0.159433	0.350566	0.056464	0.557942	0.453772	0.517525	0.242321	0.505770	0.431543	0.451910	0.247390	0.775925	0.639187	0.309749	0.158901	0.400843	0.242104	0.377685	0.440934	0.452768	0.373987	0.644747	0.439821	0.397854	0.391315	0.238695	0.150654	0.567094	0.936673	0.328513	0.192366	0.156806	0.184562	0.234059	0.101597
33	0.278964	0.320168	0.224494	0.185811	0.217529	0.557120	0.167178	0.050508	0.351076	0.395911	0.779682	0.297114	0.195885	0.213127	0.466026	0.214297	0.175720	0.399937	0.790269	0.542378	0.070257	0.158327	0.332783	0.049255	0.494112	0.458602	0.514804	0.236509	0.467330	0.430685	0.440092	0.237867	0.757666	0.639439	0.345556	0.165873	0.371626	0.199322	0.377604	0.370454	0.462891	0.397342	0.653899	0.484545	0.384469	0.346546	0.238422	0.147581	0.528940	0.940974	0.326454	0.189216	0.179291	0.267960	0.204743	0.090975
34	0.236844	0.312703	0.272604	0.194452	0.219274	0.566199	0.156041	0.046429	0.330203	0.404040	0.740145	0.291039	0.217451	0.244968	0.445567	0.211853	0.180816	0.291091	0.781537	0.512095	0.069599	0.160156	0.271857	0.051036	0.477226	0.461988	0.513847	0.236428	0.427784	0.401033	0.419776	0.223635	0.771622	0.651901	0.374575	0.189425	0.242225	0.158549	0.374901	0.299751	0.494482	0.489445	0.659949	0.538842	0.370374	0.324716	0.238630	0.144905	0.516293	0.941931	0.326071	0.179843	0.196263	0.309596	0.192099	0.077641
35	0.227741	0.327678	0.301711	0.201687	0.248352	0.567987	0.184639	0.050462	0.322047	0.410533	0.672389	0.274387	0.240047	0.262055	0.443669	0.212204	0.181603	0.252604	0.745601	0.469891	0.071013	0.175709	0.175273	0.060947	0.476667	0.463947	0.511096	0.232256	0.424818	0.347480	0.393937	0.204920	0.784334	0.670522	0.381695	0.208284	0.098975	0.142624	0.362230	0.268425	0.508851	0.575871	0.704997	0.583974	0.356376	0.302490	0.238190	0.140299	0.506445	0.941820	0.326041	0.167638	0.213207	0.317110	0.207540	0.064666
