	160_P_T1_sh_R_D_A_01.c3d	160_P_T1_sh_R_D_A_01.c3d	160_P_T1_sh_R_D_A_01.c3d	160_P_T1_sh_R_D_A_01.c3d	160_P_T1_sh_R_D_A_01.c3d	160_P_T1_sh_R_D_A_01.c3d	160_P_T1_sh_R_D_A_01.c3d	160_P_T1_sh_R_D_A_01.c3d	160_P_T1_sh_R_D_A_02.c3d	160_P_T1_sh_R_D_A_02.c3d	160_P_T1_sh_R_D_A_02.c3d	160_P_T1_sh_R_D_A_02.c3d	160_P_T1_sh_R_D_A_02.c3d	160_P_T1_sh_R_D_A_02.c3d	160_P_T1_sh_R_D_A_02.c3d	160_P_T1_sh_R_D_A_02.c3d	160_P_T1_sh_R_D_A_03.c3d	160_P_T1_sh_R_D_A_03.c3d	160_P_T1_sh_R_D_A_03.c3d	160_P_T1_sh_R_D_A_03.c3d	160_P_T1_sh_R_D_A_03.c3d	160_P_T1_sh_R_D_A_03.c3d	160_P_T1_sh_R_D_A_03.c3d	160_P_T1_sh_R_D_A_03.c3d	160_P_T1_sh_R_D_A_04.c3d	160_P_T1_sh_R_D_A_04.c3d	160_P_T1_sh_R_D_A_04.c3d	160_P_T1_sh_R_D_A_04.c3d	160_P_T1_sh_R_D_A_04.c3d	160_P_T1_sh_R_D_A_04.c3d	160_P_T1_sh_R_D_A_04.c3d	160_P_T1_sh_R_D_A_04.c3d	160_P_T1_sh_R_D_A_05.c3d	160_P_T1_sh_R_D_A_05.c3d	160_P_T1_sh_R_D_A_05.c3d	160_P_T1_sh_R_D_A_05.c3d	160_P_T1_sh_R_D_A_05.c3d	160_P_T1_sh_R_D_A_05.c3d	160_P_T1_sh_R_D_A_05.c3d	160_P_T1_sh_R_D_A_05.c3d	160_P_T1_sh_R_D_A_06.c3d	160_P_T1_sh_R_D_A_06.c3d	160_P_T1_sh_R_D_A_06.c3d	160_P_T1_sh_R_D_A_06.c3d	160_P_T1_sh_R_D_A_06.c3d	160_P_T1_sh_R_D_A_06.c3d	160_P_T1_sh_R_D_A_06.c3d	160_P_T1_sh_R_D_A_06.c3d	160_P_T1_sh_R_D_A_07.c3d	160_P_T1_sh_R_D_A_07.c3d	160_P_T1_sh_R_D_A_07.c3d	160_P_T1_sh_R_D_A_07.c3d	160_P_T1_sh_R_D_A_07.c3d	160_P_T1_sh_R_D_A_07.c3d	160_P_T1_sh_R_D_A_07.c3d	160_P_T1_sh_R_D_A_07.c3d	160_P_T1_sh_R_D_A_08.c3d	160_P_T1_sh_R_D_A_08.c3d	160_P_T1_sh_R_D_A_08.c3d	160_P_T1_sh_R_D_A_08.c3d	160_P_T1_sh_R_D_A_08.c3d	160_P_T1_sh_R_D_A_08.c3d	160_P_T1_sh_R_D_A_08.c3d	160_P_T1_sh_R_D_A_08.c3d	160_P_T1_sh_R_D_A_09.c3d	160_P_T1_sh_R_D_A_09.c3d	160_P_T1_sh_R_D_A_09.c3d	160_P_T1_sh_R_D_A_09.c3d	160_P_T1_sh_R_D_A_09.c3d	160_P_T1_sh_R_D_A_09.c3d	160_P_T1_sh_R_D_A_09.c3d	160_P_T1_sh_R_D_A_09.c3d	160_P_T1_sh_R_D_A_10.c3d	160_P_T1_sh_R_D_A_10.c3d	160_P_T1_sh_R_D_A_10.c3d	160_P_T1_sh_R_D_A_10.c3d	160_P_T1_sh_R_D_A_10.c3d	160_P_T1_sh_R_D_A_10.c3d	160_P_T1_sh_R_D_A_10.c3d	160_P_T1_sh_R_D_A_10.c3d
7	0.427719	0.086502	0.271200	0.210337	0.273325	0.134927	0.171766	0.172660	0.342970	0.115759	0.220774	0.173393	0.406860	0.148494	0.229422	0.111281	0.356838	0.125040	0.287003	0.084922	0.392211	0.323318	0.176844	0.085630	0.595097	0.093158	0.216562	0.138708	0.161349	0.056668	0.407278	0.129516	0.335180	0.170910	0.196686	0.192614	0.200778	0.027266	0.263997	0.220500	0.313616	0.295141	0.225696	0.213882	0.269156	0.034618	0.182382	0.238871	0.200726	0.108964	0.163376	0.123905	0.171949	0.072282	0.226672	0.125608	0.180454	0.394270	0.255883	0.084733	0.078625	0.128543	0.296765	0.151434	0.314340	0.044152	0.178445	0.084868	0.157309	0.051718	0.356392	0.094954	0.223107	0.070063	0.306187	0.239983	0.454125	0.081849	0.311701	0.118790
8	0.387574	0.096467	0.254106	0.197385	0.226979	0.189934	0.205762	0.152582	0.298054	0.112735	0.248166	0.151407	0.435199	0.168119	0.225026	0.111508	0.354551	0.113146	0.332138	0.139961	0.325382	0.324799	0.230414	0.086544	0.624621	0.079599	0.211500	0.134680	0.170691	0.060886	0.416212	0.135262	0.311494	0.169359	0.203568	0.194049	0.207667	0.025860	0.257966	0.217431	0.314149	0.266706	0.231440	0.212974	0.265951	0.034333	0.144319	0.249092	0.207332	0.103241	0.217620	0.136654	0.172068	0.079322	0.228473	0.131914	0.168682	0.400524	0.257801	0.080121	0.072809	0.131355	0.249031	0.160607	0.332168	0.053366	0.204557	0.090413	0.162213	0.047534	0.324937	0.080242	0.260208	0.059735	0.328852	0.240953	0.447963	0.087810	0.322253	0.133354
9	0.312737	0.086828	0.249862	0.194679	0.224966	0.191274	0.228714	0.149612	0.199840	0.089443	0.249542	0.145359	0.439808	0.163922	0.209337	0.116165	0.348444	0.097952	0.306739	0.167033	0.297065	0.330171	0.229635	0.094546	0.638590	0.066080	0.249788	0.195471	0.166355	0.063242	0.436173	0.148152	0.312395	0.184612	0.214482	0.194490	0.259810	0.017844	0.231806	0.227004	0.308509	0.252983	0.248841	0.202271	0.259278	0.033082	0.131214	0.251581	0.210611	0.097109	0.229593	0.145166	0.174318	0.080471	0.242706	0.137723	0.166900	0.418183	0.262414	0.088865	0.071785	0.127296	0.221672	0.154272	0.349569	0.056172	0.219334	0.086192	0.177169	0.046776	0.289547	0.077146	0.264801	0.060332	0.361553	0.226852	0.436343	0.088114	0.320393	0.133323
10	0.234083	0.088167	0.251723	0.196027	0.217112	0.196110	0.185489	0.142777	0.173655	0.088527	0.219315	0.123801	0.422213	0.144387	0.217134	0.118993	0.360783	0.083403	0.315306	0.190172	0.249553	0.311982	0.251853	0.100010	0.575973	0.057059	0.331504	0.214079	0.143176	0.063229	0.447428	0.153286	0.227634	0.127546	0.214970	0.195690	0.284791	0.025890	0.246176	0.230753	0.291708	0.247181	0.207756	0.161416	0.228367	0.031089	0.274257	0.275485	0.214261	0.093726	0.233280	0.142721	0.184639	0.082466	0.251543	0.137528	0.147188	0.380966	0.274305	0.087994	0.070415	0.126337	0.258096	0.157765	0.347921	0.060300	0.231805	0.074128	0.182235	0.045760	0.276625	0.087818	0.273233	0.074035	0.359795	0.215451	0.433001	0.126664	0.325135	0.149432
11	0.253750	0.091882	0.255161	0.194072	0.202977	0.195597	0.204371	0.135602	0.173267	0.087263	0.230193	0.123380	0.399010	0.145319	0.269362	0.130754	0.389002	0.084725	0.286887	0.201770	0.242330	0.315817	0.252819	0.080757	0.506470	0.054339	0.316470	0.221035	0.146238	0.064959	0.447808	0.194073	0.214865	0.122193	0.213453	0.183508	0.263569	0.027382	0.217836	0.208272	0.295211	0.246791	0.194780	0.153928	0.183695	0.030632	0.361740	0.279408	0.226280	0.080589	0.241669	0.146400	0.181532	0.082842	0.259079	0.142782	0.239064	0.317005	0.274746	0.094775	0.074528	0.133697	0.348770	0.163380	0.351927	0.066089	0.231042	0.079803	0.306013	0.054059	0.272850	0.090632	0.283569	0.077487	0.339821	0.178884	0.378740	0.134404	0.334676	0.148698
12	0.319552	0.096329	0.228883	0.167037	0.172785	0.189393	0.223105	0.136640	0.164322	0.086041	0.241547	0.125026	0.377116	0.163521	0.278302	0.128429	0.353303	0.078876	0.278663	0.202776	0.195142	0.302988	0.266209	0.093912	0.502640	0.051495	0.313690	0.279552	0.166161	0.064684	0.448193	0.211392	0.206669	0.115754	0.168664	0.164818	0.265411	0.033690	0.204650	0.185849	0.265489	0.222470	0.193997	0.153677	0.168987	0.043597	0.368728	0.261385	0.262303	0.071009	0.257735	0.148467	0.172502	0.084773	0.260923	0.175133	0.242114	0.283638	0.277955	0.093320	0.077701	0.132857	0.343427	0.185105	0.351522	0.076576	0.240656	0.077100	0.338196	0.060230	0.332341	0.096545	0.262978	0.070507	0.359716	0.189143	0.363708	0.133097	0.326575	0.148280
13	0.322138	0.096996	0.211318	0.124981	0.158928	0.197408	0.270618	0.148802	0.130749	0.085554	0.309782	0.193821	0.313104	0.157511	0.335870	0.128787	0.335426	0.062971	0.259869	0.203525	0.162976	0.269498	0.363895	0.382072	0.501185	0.059358	0.335500	0.332764	0.175843	0.065095	0.441546	0.206097	0.172557	0.129726	0.173086	0.208877	0.279810	0.036414	0.227441	0.182539	0.225954	0.172645	0.184100	0.131838	0.157260	0.048160	0.403641	0.243952	0.262616	0.069485	0.259960	0.143940	0.168774	0.082900	0.267231	0.185192	0.264929	0.265756	0.258486	0.093507	0.080289	0.133316	0.344464	0.196407	0.355427	0.079284	0.248890	0.103007	0.415706	0.069067	0.410911	0.097778	0.305687	0.060964	0.324853	0.197399	0.310911	0.133685	0.297792	0.139679
14	0.417181	0.096790	0.216690	0.112758	0.158829	0.199984	0.369563	0.170464	0.110009	0.086772	0.332045	0.198007	0.289573	0.176332	0.395664	0.150227	0.406743	0.059370	0.189550	0.186655	0.118003	0.182276	0.721834	0.416802	0.468417	0.055809	0.350093	0.337411	0.179151	0.060848	0.325942	0.208731	0.150459	0.166118	0.167521	0.211293	0.302325	0.048584	0.222349	0.159538	0.215236	0.135195	0.182671	0.083481	0.127396	0.055566	0.412238	0.228691	0.269023	0.069347	0.251052	0.131259	0.139709	0.079003	0.285632	0.176634	0.262464	0.264347	0.247663	0.094770	0.083752	0.134024	0.357975	0.200440	0.329841	0.079589	0.266147	0.140805	0.399877	0.070645	0.417463	0.086398	0.328152	0.065677	0.294109	0.158571	0.182827	0.137367	0.262983	0.167239
15	0.420913	0.096150	0.153200	0.099243	0.156978	0.192766	0.421584	0.165675	0.094897	0.088055	0.351967	0.201656	0.278317	0.186991	0.399024	0.165601	0.404086	0.051397	0.147575	0.181690	0.097369	0.180248	0.729257	0.514806	0.313453	0.049755	0.355530	0.337270	0.184718	0.054089	0.248604	0.214278	0.176131	0.187213	0.164932	0.188198	0.332419	0.049361	0.229067	0.110959	0.239222	0.122780	0.190613	0.075823	0.115929	0.062119	0.408491	0.219506	0.261448	0.058519	0.240153	0.117295	0.161168	0.082014	0.282273	0.168053	0.249592	0.267234	0.217314	0.095356	0.082212	0.133699	0.356312	0.201812	0.284297	0.080051	0.270835	0.137205	0.400837	0.071244	0.414047	0.153681	0.363961	0.066951	0.278800	0.197931	0.177925	0.145374	0.266009	0.187432
16	0.409429	0.090155	0.127225	0.097562	0.132220	0.173580	0.424429	0.192323	0.125614	0.088039	0.423957	0.205012	0.281419	0.186925	0.379086	0.169896	0.404547	0.047429	0.098562	0.166693	0.142418	0.148644	0.859801	0.595564	0.276338	0.063268	0.357183	0.348889	0.185192	0.061442	0.243428	0.220416	0.177938	0.192809	0.157880	0.189954	0.331851	0.050258	0.220566	0.107813	0.242527	0.120947	0.187593	0.079761	0.073132	0.064080	0.409095	0.204443	0.247088	0.049532	0.236344	0.118637	0.171313	0.078837	0.249455	0.188076	0.250831	0.214470	0.151787	0.102711	0.071037	0.120041	0.371653	0.183916	0.251951	0.081030	0.310990	0.141242	0.403140	0.073157	0.393610	0.273563	0.344103	0.068245	0.216223	0.214845	0.139618	0.141898	0.299780	0.193861
17	0.415421	0.082490	0.177335	0.083762	0.077111	0.124389	0.424363	0.395510	0.141960	0.090779	0.429107	0.210456	0.259313	0.179629	0.368061	0.169795	0.373556	0.038795	0.122861	0.175164	0.162721	0.167110	1.106577	0.596448	0.217607	0.071261	0.369207	0.336622	0.186539	0.080354	0.242999	0.217372	0.187950	0.200550	0.159527	0.198462	0.338732	0.053839	0.238032	0.170011	0.295494	0.119941	0.186942	0.232160	0.069449	0.064881	0.409163	0.191553	0.268284	0.066277	0.245747	0.140326	0.169779	0.079707	0.231641	0.209600	0.296884	0.211884	0.151481	0.109486	0.073227	0.102885	0.427100	0.165104	0.205613	0.075856	0.307659	0.140214	0.405204	0.071433	0.377568	0.326943	0.340091	0.061772	0.249671	0.216510	0.136112	0.154110	0.311124	0.206443
18	0.446479	0.071351	0.235059	0.102946	0.094222	0.136717	0.447840	0.467103	0.182205	0.084934	0.424820	0.218916	0.179263	0.177619	0.379065	0.170507	0.322672	0.028857	0.146977	0.220040	0.164535	0.160027	1.116196	0.600225	0.142471	0.086346	0.316717	0.312678	0.178975	0.082524	0.270112	0.235711	0.199343	0.191194	0.151711	0.216901	0.306855	0.060094	0.535117	0.267585	0.290620	0.112016	0.188389	0.296328	0.066118	0.072941	0.412813	0.187335	0.265526	0.074738	0.220685	0.155977	0.176598	0.080817	0.209545	0.211624	0.327387	0.165725	0.144064	0.098978	0.081163	0.118000	0.480290	0.216768	0.166176	0.074225	0.319760	0.172467	0.406649	0.076854	0.371557	0.332176	0.328778	0.055843	0.259092	0.222652	0.139142	0.156424	0.342490	0.195302
19	0.458419	0.074651	0.246532	0.100026	0.118985	0.144964	0.535724	0.483196	0.210625	0.081267	0.425155	0.248068	0.161467	0.182761	0.379997	0.178308	0.303106	0.026208	0.163207	0.221802	0.162142	0.149874	1.118481	0.601751	0.148257	0.089999	0.259328	0.313178	0.147160	0.090310	0.266726	0.245671	0.284808	0.201711	0.154518	0.219305	0.289347	0.067113	0.587392	0.269705	0.291799	0.105134	0.186851	0.299495	0.064680	0.074846	0.419551	0.222213	0.269575	0.081740	0.193541	0.170337	0.175323	0.075771	0.205414	0.208497	0.330484	0.156798	0.120348	0.100162	0.087884	0.155321	0.498665	0.255106	0.155381	0.069732	0.336160	0.200176	0.400930	0.078933	0.409719	0.351484	0.320994	0.055545	0.237083	0.241858	0.128146	0.154377	0.337946	0.193445
20	0.451322	0.069725	0.243858	0.124553	0.128633	0.149157	0.598168	0.562017	0.223059	0.085740	0.420987	0.286119	0.173590	0.181712	0.368293	0.285961	0.182967	0.033112	0.214246	0.216831	0.154455	0.142981	1.088599	0.463754	0.153536	0.095658	0.260634	0.295297	0.156263	0.144591	0.274996	0.239376	0.284125	0.208788	0.197839	0.226783	0.280521	0.067201	0.593524	0.301739	0.289616	0.100577	0.190386	0.328902	0.078916	0.078470	0.453335	0.327848	0.275941	0.082782	0.227994	0.182340	0.175748	0.073850	0.192402	0.205145	0.267122	0.153344	0.111784	0.147855	0.088215	0.152754	0.537907	0.256018	0.148388	0.080905	0.340238	0.201731	0.399825	0.077407	0.432853	0.384488	0.306108	0.054888	0.252609	0.225296	0.124939	0.133950	0.365558	0.189320
21	0.417202	0.075735	0.265842	0.126480	0.130170	0.150517	0.605376	0.612830	0.277587	0.124591	0.409003	0.293434	0.179153	0.184172	0.327658	0.319087	0.179514	0.063982	0.219656	0.225553	0.147273	0.143578	0.901020	0.446226	0.177368	0.208644	0.242965	0.226537	0.163269	0.198212	0.411545	0.273012	0.301983	0.203139	0.240385	0.214334	0.271731	0.064652	0.678642	0.335993	0.274368	0.091909	0.189603	0.371266	0.093596	0.103769	0.413018	0.317659	0.319016	0.080798	0.236735	0.181169	0.168908	0.071647	0.177811	0.202573	0.277491	0.149819	0.108361	0.251815	0.086658	0.142684	0.551771	0.254376	0.164026	0.092349	0.346551	0.229093	0.334994	0.070385	0.432876	0.414088	0.267483	0.046252	0.280544	0.224884	0.100974	0.108421	0.388633	0.181861
