	157_P_T1_sh_L_ND_A_02.c3d	157_P_T1_sh_L_ND_A_02.c3d	157_P_T1_sh_L_ND_A_02.c3d	157_P_T1_sh_L_ND_A_02.c3d	157_P_T1_sh_L_ND_A_02.c3d	157_P_T1_sh_L_ND_A_02.c3d	157_P_T1_sh_L_ND_A_02.c3d	157_P_T1_sh_L_ND_A_02.c3d	157_P_T1_sh_L_ND_A_03.c3d	157_P_T1_sh_L_ND_A_03.c3d	157_P_T1_sh_L_ND_A_03.c3d	157_P_T1_sh_L_ND_A_03.c3d	157_P_T1_sh_L_ND_A_03.c3d	157_P_T1_sh_L_ND_A_03.c3d	157_P_T1_sh_L_ND_A_03.c3d	157_P_T1_sh_L_ND_A_03.c3d	157_P_T1_sh_L_ND_A_04.c3d	157_P_T1_sh_L_ND_A_04.c3d	157_P_T1_sh_L_ND_A_04.c3d	157_P_T1_sh_L_ND_A_04.c3d	157_P_T1_sh_L_ND_A_04.c3d	157_P_T1_sh_L_ND_A_04.c3d	157_P_T1_sh_L_ND_A_04.c3d	157_P_T1_sh_L_ND_A_04.c3d	157_P_T1_sh_L_ND_A_05.c3d	157_P_T1_sh_L_ND_A_05.c3d	157_P_T1_sh_L_ND_A_05.c3d	157_P_T1_sh_L_ND_A_05.c3d	157_P_T1_sh_L_ND_A_05.c3d	157_P_T1_sh_L_ND_A_05.c3d	157_P_T1_sh_L_ND_A_05.c3d	157_P_T1_sh_L_ND_A_05.c3d	157_P_T1_sh_L_ND_A_06.c3d	157_P_T1_sh_L_ND_A_06.c3d	157_P_T1_sh_L_ND_A_06.c3d	157_P_T1_sh_L_ND_A_06.c3d	157_P_T1_sh_L_ND_A_06.c3d	157_P_T1_sh_L_ND_A_06.c3d	157_P_T1_sh_L_ND_A_06.c3d	157_P_T1_sh_L_ND_A_06.c3d	157_P_T1_sh_L_ND_A_07.c3d	157_P_T1_sh_L_ND_A_07.c3d	157_P_T1_sh_L_ND_A_07.c3d	157_P_T1_sh_L_ND_A_07.c3d	157_P_T1_sh_L_ND_A_07.c3d	157_P_T1_sh_L_ND_A_07.c3d	157_P_T1_sh_L_ND_A_07.c3d	157_P_T1_sh_L_ND_A_07.c3d	157_P_T1_sh_L_ND_A_08.c3d	157_P_T1_sh_L_ND_A_08.c3d	157_P_T1_sh_L_ND_A_08.c3d	157_P_T1_sh_L_ND_A_08.c3d	157_P_T1_sh_L_ND_A_08.c3d	157_P_T1_sh_L_ND_A_08.c3d	157_P_T1_sh_L_ND_A_08.c3d	157_P_T1_sh_L_ND_A_08.c3d	157_P_T1_sh_L_ND_A_10.c3d	157_P_T1_sh_L_ND_A_10.c3d	157_P_T1_sh_L_ND_A_10.c3d	157_P_T1_sh_L_ND_A_10.c3d	157_P_T1_sh_L_ND_A_10.c3d	157_P_T1_sh_L_ND_A_10.c3d	157_P_T1_sh_L_ND_A_10.c3d	157_P_T1_sh_L_ND_A_10.c3d	157_P_T1_sh_L_ND_A_11.c3d	157_P_T1_sh_L_ND_A_11.c3d	157_P_T1_sh_L_ND_A_11.c3d	157_P_T1_sh_L_ND_A_11.c3d	157_P_T1_sh_L_ND_A_11.c3d	157_P_T1_sh_L_ND_A_11.c3d	157_P_T1_sh_L_ND_A_11.c3d	157_P_T1_sh_L_ND_A_11.c3d
7	0.154293	0.304667	0.248257	0.116544	0.488332	0.323781	0.299875	0.052406	0.253022	0.344938	0.363105	0.242337	0.300470	0.213444	0.227004	0.147081	0.406848	0.254718	0.340654	0.277929	0.193684	0.204567	0.290255	0.064308	0.364502	0.282563	0.341424	0.212414	0.171828	0.111897	0.188962	0.175469	0.232988	0.218871	0.257002	0.270333	0.189561	0.348341	0.190166	0.078784	0.214266	0.205506	0.631281	0.180131	0.228197	0.380150	0.262750	0.100096	0.333782	0.158105	0.330501	0.239907	0.302605	0.487410	0.400105	0.448293	0.215978	0.245221	0.370444	0.175943	0.168647	0.192792	0.165782	0.102860	0.472057	0.328396	0.236121	0.272069	0.405685	0.206062	0.243983	0.166839
8	0.183570	0.318669	0.286033	0.176921	0.480324	0.309932	0.300495	0.052555	0.255411	0.343421	0.368244	0.271516	0.300537	0.210789	0.227604	0.146285	0.412897	0.239809	0.310436	0.255803	0.196816	0.224478	0.302889	0.064007	0.367699	0.282260	0.346974	0.211115	0.177088	0.123323	0.163880	0.252786	0.245954	0.241963	0.270958	0.278746	0.172194	0.335002	0.213198	0.082355	0.201650	0.193305	0.662169	0.180195	0.290814	0.354169	0.266883	0.107004	0.321783	0.158866	0.321897	0.257250	0.303244	0.508966	0.425637	0.491078	0.212748	0.222586	0.365204	0.177120	0.163758	0.187223	0.154407	0.124511	0.449680	0.264540	0.206680	0.260808	0.377797	0.224520	0.240884	0.149441
9	0.192271	0.320321	0.257920	0.231000	0.403736	0.255279	0.307248	0.064622	0.269615	0.341371	0.370069	0.288715	0.299425	0.194741	0.248969	0.156206	0.410143	0.236860	0.303539	0.243110	0.205898	0.277993	0.302378	0.064942	0.394229	0.281206	0.319992	0.205403	0.186963	0.132462	0.159335	0.317722	0.259351	0.236987	0.254365	0.297295	0.169704	0.312084	0.224977	0.082239	0.151198	0.184614	0.681419	0.182594	0.330233	0.358190	0.272419	0.108934	0.310537	0.156951	0.313825	0.262006	0.307092	0.505031	0.433365	0.522132	0.191829	0.190459	0.338362	0.178674	0.161990	0.201667	0.124110	0.185408	0.345151	0.157474	0.146451	0.255675	0.354240	0.229647	0.226126	0.159847
10	0.193652	0.307885	0.272485	0.256328	0.233644	0.173619	0.297270	0.080274	0.296679	0.328490	0.382289	0.296387	0.243734	0.156485	0.257227	0.239418	0.418546	0.259260	0.296637	0.242736	0.205178	0.284466	0.302974	0.080661	0.413893	0.282132	0.275075	0.195542	0.201847	0.132677	0.156166	0.340369	0.257258	0.211029	0.288873	0.306481	0.178103	0.309871	0.245677	0.081275	0.145705	0.155815	0.681892	0.185061	0.330469	0.267885	0.274072	0.120274	0.306935	0.154959	0.293296	0.262484	0.316889	0.502481	0.431298	0.540988	0.160950	0.155409	0.299564	0.180507	0.162204	0.215732	0.143657	0.281859	0.221425	0.135139	0.140861	0.257224	0.343690	0.228784	0.267317	0.177939
11	0.204037	0.301807	0.360214	0.259315	0.155692	0.155557	0.277855	0.109245	0.313877	0.299431	0.394653	0.303961	0.205471	0.124496	0.255881	0.304575	0.502755	0.301702	0.294927	0.244010	0.214877	0.327265	0.304558	0.176490	0.407031	0.283774	0.257513	0.186814	0.205759	0.134005	0.155577	0.342009	0.242456	0.203715	0.345049	0.295509	0.189662	0.314592	0.258444	0.077969	0.141984	0.132050	0.657394	0.186358	0.349873	0.258593	0.280171	0.140318	0.240258	0.133896	0.289351	0.258138	0.331343	0.500301	0.426085	0.548320	0.139235	0.159471	0.274017	0.176005	0.158390	0.207344	0.150383	0.373238	0.184624	0.138388	0.224695	0.266909	0.293565	0.205192	0.340819	0.180220
12	0.224079	0.297517	0.368669	0.267081	0.143103	0.170458	0.249742	0.136444	0.321410	0.283415	0.395265	0.307125	0.188549	0.125334	0.228879	0.321650	0.524868	0.316846	0.283095	0.246579	0.223241	0.340585	0.301670	0.289345	0.411013	0.277836	0.234848	0.199681	0.254353	0.159082	0.169755	0.342441	0.231798	0.203484	0.349126	0.287231	0.194330	0.310670	0.257951	0.076646	0.106765	0.103764	0.631615	0.198156	0.352924	0.264565	0.285787	0.145802	0.148042	0.119546	0.293356	0.252987	0.340371	0.459204	0.418123	0.550266	0.137994	0.190822	0.273579	0.174744	0.138936	0.190187	0.154692	0.419076	0.189656	0.166083	0.271943	0.280105	0.236838	0.199540	0.374895	0.182801
13	0.227390	0.302913	0.373131	0.286145	0.137563	0.182042	0.228072	0.140999	0.320785	0.281318	0.393574	0.309330	0.188126	0.203361	0.210709	0.322633	0.528948	0.324197	0.232452	0.248099	0.228577	0.334694	0.301213	0.343272	0.409420	0.234388	0.212781	0.224056	0.287337	0.174333	0.199806	0.361295	0.266361	0.211183	0.373641	0.295804	0.207896	0.283243	0.255651	0.074978	0.101604	0.095293	0.627118	0.200701	0.354561	0.267644	0.287034	0.148719	0.118909	0.115125	0.286205	0.251548	0.341306	0.445567	0.403484	0.546958	0.137748	0.208897	0.271624	0.180564	0.142529	0.200213	0.171786	0.423811	0.181362	0.168551	0.272744	0.277398	0.235982	0.202892	0.378607	0.201664
14	0.228249	0.305173	0.377794	0.304149	0.143000	0.214565	0.226298	0.151316	0.316872	0.239184	0.382907	0.308561	0.188187	0.213580	0.224586	0.313728	0.530067	0.327905	0.206611	0.235557	0.239846	0.327696	0.302014	0.347001	0.421264	0.179579	0.198432	0.247741	0.293665	0.188261	0.206222	0.397928	0.280990	0.212693	0.390260	0.300350	0.207148	0.216807	0.263928	0.075157	0.101158	0.112205	0.619218	0.199876	0.359530	0.290010	0.292508	0.148398	0.122391	0.111974	0.259475	0.253851	0.322381	0.436122	0.384472	0.540253	0.138534	0.218686	0.270090	0.193949	0.122976	0.198491	0.175003	0.435606	0.184727	0.180342	0.275866	0.259272	0.232273	0.195291	0.387668	0.225201
15	0.228184	0.244568	0.386400	0.320062	0.146994	0.236164	0.213138	0.171565	0.369586	0.166837	0.365478	0.308458	0.177657	0.218603	0.281296	0.300709	0.531507	0.332702	0.203234	0.202145	0.246872	0.322794	0.311710	0.359195	0.391469	0.180659	0.194576	0.277434	0.296581	0.225442	0.260966	0.420984	0.284637	0.199477	0.391286	0.297072	0.200107	0.188262	0.324788	0.107185	0.149878	0.141393	0.579539	0.232542	0.382308	0.300917	0.292124	0.154302	0.114395	0.112312	0.268225	0.261931	0.312001	0.417634	0.367212	0.528389	0.138723	0.219944	0.264613	0.289559	0.122697	0.206815	0.175565	0.476512	0.214879	0.191886	0.280500	0.239206	0.231602	0.213231	0.424397	0.232053
16	0.213084	0.182992	0.385145	0.357223	0.134457	0.240044	0.189204	0.183242	0.428920	0.170506	0.365797	0.311934	0.166905	0.235084	0.330867	0.297288	0.532274	0.335504	0.182232	0.157496	0.253598	0.322578	0.326426	0.393163	0.376894	0.175094	0.198028	0.323040	0.297923	0.238080	0.321985	0.422265	0.297930	0.190562	0.396066	0.297634	0.217833	0.190534	0.356631	0.150924	0.272175	0.184611	0.565753	0.283934	0.388239	0.304968	0.289976	0.155948	0.100039	0.112419	0.305453	0.275707	0.306035	0.413369	0.359992	0.489620	0.141540	0.220374	0.271527	0.414231	0.123413	0.209968	0.192358	0.539952	0.242204	0.195369	0.281254	0.216354	0.191093	0.218288	0.462341	0.228779
17	0.230795	0.175425	0.366368	0.370561	0.134562	0.294302	0.185285	0.184365	0.504804	0.223821	0.371263	0.309783	0.198218	0.303403	0.332154	0.302280	0.540478	0.337885	0.167037	0.127208	0.256233	0.325815	0.290361	0.425417	0.363816	0.172040	0.207189	0.357563	0.303129	0.267235	0.331027	0.427859	0.291569	0.189761	0.392196	0.297619	0.222023	0.194732	0.359125	0.164328	0.428396	0.229377	0.565059	0.331520	0.374120	0.305959	0.215536	0.165613	0.098362	0.126314	0.322519	0.280197	0.305597	0.410454	0.366041	0.442939	0.146669	0.220881	0.304181	0.494446	0.138751	0.214726	0.210087	0.587785	0.246781	0.205405	0.281446	0.197637	0.173939	0.216665	0.497396	0.229624
18	0.266341	0.206139	0.346087	0.334858	0.155209	0.335244	0.242843	0.203930	0.536565	0.242095	0.356971	0.287685	0.209536	0.352016	0.326021	0.316344	0.547175	0.340600	0.181772	0.120697	0.318697	0.341465	0.244207	0.445210	0.368793	0.166767	0.206139	0.379331	0.297782	0.273473	0.340003	0.433446	0.280608	0.187163	0.401374	0.296164	0.220362	0.193362	0.376649	0.216189	0.525618	0.250970	0.554304	0.360643	0.377364	0.303462	0.160384	0.180037	0.098890	0.126371	0.335001	0.276739	0.287545	0.405253	0.357888	0.424419	0.150932	0.220517	0.314531	0.531044	0.159559	0.247656	0.210420	0.614000	0.262782	0.230604	0.286797	0.189081	0.150588	0.205188	0.508012	0.241556
19	0.287772	0.209612	0.346843	0.309622	0.159183	0.337161	0.286353	0.258103	0.523620	0.242620	0.311717	0.263112	0.186134	0.358289	0.324468	0.331186	0.537857	0.334448	0.185027	0.123874	0.389340	0.347508	0.261880	0.451958	0.375100	0.160062	0.208079	0.387295	0.296547	0.270286	0.360361	0.432469	0.265249	0.181230	0.415130	0.291283	0.224465	0.192772	0.405647	0.286956	0.574359	0.256628	0.511442	0.372329	0.373237	0.295152	0.158189	0.190457	0.104067	0.127594	0.369055	0.276009	0.261010	0.339005	0.308647	0.423250	0.149802	0.216117	0.314915	0.549029	0.159288	0.279035	0.211649	0.617944	0.266461	0.243068	0.297561	0.185894	0.148506	0.203237	0.503379	0.246174
20	0.308324	0.225379	0.281155	0.292738	0.171344	0.337704	0.305387	0.293391	0.540615	0.266437	0.267571	0.253156	0.180925	0.403060	0.319171	0.346169	0.493897	0.308023	0.178288	0.124415	0.395583	0.344022	0.259710	0.452990	0.377490	0.159369	0.208451	0.387872	0.292433	0.266741	0.399998	0.438927	0.262863	0.180819	0.416732	0.287023	0.227253	0.195312	0.418760	0.304101	0.579248	0.258120	0.404731	0.378118	0.326784	0.265002	0.152118	0.193053	0.111822	0.156500	0.380666	0.279484	0.208628	0.246971	0.266693	0.404954	0.119267	0.210838	0.312688	0.549732	0.158515	0.294214	0.212756	0.616073	0.263422	0.246145	0.296401	0.185096	0.134744	0.201000	0.497277	0.257735
21	0.307744	0.223839	0.198173	0.289290	0.203701	0.338780	0.305964	0.304445	0.550141	0.279129	0.247316	0.253729	0.176334	0.411662	0.317053	0.365353	0.437092	0.280068	0.191701	0.114757	0.395170	0.340199	0.231968	0.453203	0.379203	0.158874	0.206193	0.398017	0.283110	0.269335	0.454948	0.440090	0.261918	0.167754	0.418855	0.289917	0.224362	0.197549	0.412147	0.326714	0.604065	0.273837	0.318505	0.378914	0.279954	0.230838	0.138685	0.194226	0.178474	0.202524	0.380405	0.280000	0.189029	0.237157	0.229457	0.354983	0.115903	0.209466	0.321923	0.546890	0.157318	0.293731	0.210473	0.612686	0.257996	0.245842	0.307693	0.185565	0.132166	0.199415	0.501416	0.299177
22	0.327723	0.214033	0.194414	0.274368	0.207151	0.337670	0.312504	0.304911	0.561325	0.287302	0.240291	0.254533	0.176502	0.410588	0.310733	0.389314	0.401819	0.268893	0.210941	0.106258	0.392347	0.307224	0.232735	0.453750	0.372881	0.153841	0.224368	0.438626	0.287515	0.265631	0.477865	0.414070	0.261155	0.161832	0.398484	0.292708	0.220222	0.198190	0.397741	0.414114	0.678683	0.321337	0.263099	0.387555	0.265969	0.219141	0.135146	0.189667	0.214309	0.217061	0.375639	0.275016	0.188568	0.177715	0.174112	0.287036	0.113805	0.205473	0.389911	0.555597	0.158410	0.293594	0.208910	0.609647	0.260378	0.244194	0.328424	0.184660	0.132787	0.177872	0.526827	0.342750
23	0.337366	0.219356	0.220987	0.250605	0.208894	0.338597	0.356609	0.307467	0.680429	0.322161	0.251093	0.257841	0.180444	0.415696	0.298704	0.392537	0.399053	0.267571	0.217205	0.111476	0.392200	0.280237	0.248619	0.453129	0.341523	0.153054	0.236797	0.487313	0.297364	0.275041	0.478479	0.388378	0.243801	0.124844	0.390261	0.282751	0.234028	0.263071	0.399764	0.482681	0.750384	0.369981	0.249938	0.426041	0.237031	0.191818	0.124263	0.182657	0.244552	0.228432	0.386197	0.272500	0.184211	0.161364	0.138697	0.219526	0.111410	0.205647	0.465283	0.591246	0.167198	0.287631	0.209767	0.598627	0.261489	0.235004	0.331160	0.188579	0.131891	0.157457	0.569120	0.361751
24	0.339258	0.225847	0.255161	0.257776	0.206223	0.333014	0.448774	0.320871	0.757184	0.348940	0.259584	0.257523	0.190046	0.427004	0.354909	0.345026	0.399399	0.257799	0.217636	0.128765	0.389702	0.247910	0.273214	0.443087	0.300647	0.163255	0.240976	0.520520	0.298225	0.283541	0.487042	0.381625	0.264416	0.167645	0.387615	0.264505	0.243545	0.359900	0.402511	0.521158	0.766114	0.385689	0.265095	0.489230	0.234133	0.186070	0.111443	0.176079	0.275867	0.231416	0.441064	0.274851	0.169820	0.157105	0.139635	0.152556	0.109804	0.196496	0.492281	0.640892	0.220931	0.275436	0.193498	0.567665	0.261842	0.223561	0.330870	0.189385	0.131572	0.161207	0.579639	0.360830
