	101_F_P_sh_L_ND_A_01.c3d	101_F_P_sh_L_ND_A_01.c3d	101_F_P_sh_L_ND_A_01.c3d	101_F_P_sh_L_ND_A_01.c3d	101_F_P_sh_L_ND_A_01.c3d	101_F_P_sh_L_ND_A_01.c3d	101_F_P_sh_L_ND_A_01.c3d	101_F_P_sh_L_ND_A_01.c3d	101_F_P_sh_L_ND_A_02.c3d	101_F_P_sh_L_ND_A_02.c3d	101_F_P_sh_L_ND_A_02.c3d	101_F_P_sh_L_ND_A_02.c3d	101_F_P_sh_L_ND_A_02.c3d	101_F_P_sh_L_ND_A_02.c3d	101_F_P_sh_L_ND_A_02.c3d	101_F_P_sh_L_ND_A_02.c3d	101_F_P_sh_L_ND_A_03.c3d	101_F_P_sh_L_ND_A_03.c3d	101_F_P_sh_L_ND_A_03.c3d	101_F_P_sh_L_ND_A_03.c3d	101_F_P_sh_L_ND_A_03.c3d	101_F_P_sh_L_ND_A_03.c3d	101_F_P_sh_L_ND_A_03.c3d	101_F_P_sh_L_ND_A_03.c3d	101_F_P_sh_L_ND_A_04.c3d	101_F_P_sh_L_ND_A_04.c3d	101_F_P_sh_L_ND_A_04.c3d	101_F_P_sh_L_ND_A_04.c3d	101_F_P_sh_L_ND_A_04.c3d	101_F_P_sh_L_ND_A_04.c3d	101_F_P_sh_L_ND_A_04.c3d	101_F_P_sh_L_ND_A_04.c3d	101_F_P_sh_L_ND_A_05.c3d	101_F_P_sh_L_ND_A_05.c3d	101_F_P_sh_L_ND_A_05.c3d	101_F_P_sh_L_ND_A_05.c3d	101_F_P_sh_L_ND_A_05.c3d	101_F_P_sh_L_ND_A_05.c3d	101_F_P_sh_L_ND_A_05.c3d	101_F_P_sh_L_ND_A_05.c3d	101_F_P_sh_L_ND_A_06.c3d	101_F_P_sh_L_ND_A_06.c3d	101_F_P_sh_L_ND_A_06.c3d	101_F_P_sh_L_ND_A_06.c3d	101_F_P_sh_L_ND_A_06.c3d	101_F_P_sh_L_ND_A_06.c3d	101_F_P_sh_L_ND_A_06.c3d	101_F_P_sh_L_ND_A_06.c3d	101_F_P_sh_L_ND_A_07.c3d	101_F_P_sh_L_ND_A_07.c3d	101_F_P_sh_L_ND_A_07.c3d	101_F_P_sh_L_ND_A_07.c3d	101_F_P_sh_L_ND_A_07.c3d	101_F_P_sh_L_ND_A_07.c3d	101_F_P_sh_L_ND_A_07.c3d	101_F_P_sh_L_ND_A_07.c3d	101_F_P_sh_L_ND_A_09.c3d	101_F_P_sh_L_ND_A_09.c3d	101_F_P_sh_L_ND_A_09.c3d	101_F_P_sh_L_ND_A_09.c3d	101_F_P_sh_L_ND_A_09.c3d	101_F_P_sh_L_ND_A_09.c3d	101_F_P_sh_L_ND_A_09.c3d	101_F_P_sh_L_ND_A_09.c3d	101_F_P_sh_L_ND_A_10.c3d	101_F_P_sh_L_ND_A_10.c3d	101_F_P_sh_L_ND_A_10.c3d	101_F_P_sh_L_ND_A_10.c3d	101_F_P_sh_L_ND_A_10.c3d	101_F_P_sh_L_ND_A_10.c3d	101_F_P_sh_L_ND_A_10.c3d	101_F_P_sh_L_ND_A_10.c3d
7	0.179321	0.163338	0.417492	0.245470	0.249088	0.211516	0.256086	0.186318	0.250108	0.205790	0.501629	0.571554	0.395755	0.223195	0.191511	0.195780	0.294691	0.137798	0.775039	0.586438	0.177692	0.214869	0.163160	0.142968	0.269608	0.210944	0.410016	0.256781	0.166825	0.149869	0.165994	0.149300	0.099612	0.178884	0.542204	0.274078	0.279969	0.240230	0.290051	0.325909	0.155322	0.100492	0.574424	0.266455	0.146028	0.068502	0.252372	0.176618	0.327163	0.383852	0.765629	0.766972	0.246285	0.183184	0.042738	0.030796	0.112838	0.095830	0.433743	0.213423	0.101412	0.150266	0.383790	0.378217	0.221073	0.178102	0.758296	1.039941	0.204616	0.212299	0.291137	0.253109
8	0.153207	0.130924	0.418009	0.246952	0.264272	0.219710	0.262818	0.172164	0.245047	0.161921	0.509000	0.578295	0.395731	0.204750	0.180434	0.187306	0.314962	0.130518	0.779189	0.618978	0.180539	0.228860	0.151973	0.137234	0.270778	0.208075	0.358726	0.261006	0.168156	0.146296	0.155741	0.121945	0.100185	0.179034	0.560871	0.273482	0.267612	0.201607	0.259807	0.290461	0.166723	0.093300	0.573443	0.261165	0.127013	0.069924	0.252125	0.186307	0.345795	0.378400	0.764157	0.764344	0.262980	0.223296	0.043496	0.030871	0.116167	0.108045	0.396111	0.181724	0.098982	0.179351	0.387957	0.395995	0.282036	0.193650	0.793487	1.096235	0.205592	0.186355	0.286556	0.261417
9	0.139197	0.110281	0.419145	0.246421	0.268611	0.228119	0.267059	0.161398	0.238181	0.151799	0.515066	0.582294	0.354542	0.164169	0.164743	0.175967	0.323395	0.127583	0.787075	0.618384	0.196751	0.222792	0.132572	0.126885	0.274090	0.206893	0.400740	0.344377	0.162834	0.154960	0.155095	0.110498	0.100382	0.180927	0.584583	0.278158	0.256185	0.158080	0.220891	0.248919	0.164670	0.104633	0.591551	0.273298	0.113662	0.085911	0.251654	0.190113	0.339537	0.356437	0.793668	0.782831	0.270975	0.222592	0.047546	0.031738	0.096707	0.122755	0.356126	0.172784	0.096643	0.240319	0.391161	0.400178	0.311946	0.241022	0.874485	1.219036	0.223646	0.179049	0.274442	0.262399
10	0.132103	0.111277	0.435637	0.265885	0.268357	0.228819	0.271841	0.159252	0.232406	0.153040	0.517685	0.584155	0.265140	0.134190	0.165044	0.169764	0.323788	0.109155	0.801542	0.621099	0.208713	0.223981	0.127822	0.114904	0.286463	0.204758	0.451812	0.421199	0.155136	0.160130	0.156566	0.110546	0.099210	0.182663	0.599386	0.280310	0.244057	0.148199	0.200227	0.219640	0.164842	0.115890	0.626313	0.301084	0.111559	0.109208	0.250568	0.189395	0.368577	0.317563	0.850414	0.853627	0.287625	0.225437	0.058049	0.031820	0.115720	0.124746	0.323137	0.210239	0.096705	0.242426	0.396075	0.404182	0.332352	0.247396	0.971026	1.381050	0.232991	0.156337	0.264515	0.254991
11	0.112041	0.101340	0.481561	0.336989	0.268862	0.228095	0.274565	0.161613	0.215237	0.151284	0.513547	0.581916	0.248339	0.116245	0.180781	0.170064	0.325226	0.103719	0.803760	0.620090	0.209327	0.224015	0.159139	0.124232	0.301451	0.201703	0.480069	0.455280	0.153611	0.157338	0.157241	0.112259	0.099900	0.184634	0.587313	0.282563	0.241454	0.144749	0.199937	0.211730	0.164997	0.118155	0.648997	0.335724	0.110215	0.128769	0.246881	0.189872	0.432461	0.338840	0.899323	0.910085	0.316395	0.226535	0.060114	0.032634	0.121163	0.120132	0.293185	0.253820	0.095848	0.242960	0.392249	0.404532	0.339275	0.253525	1.016440	1.491231	0.240983	0.124801	0.264623	0.248350
12	0.101680	0.086452	0.516145	0.385552	0.261078	0.207047	0.279682	0.167497	0.221268	0.136302	0.508185	0.575325	0.265611	0.111178	0.184382	0.162753	0.326105	0.099957	0.770512	0.591901	0.209653	0.224127	0.208463	0.189249	0.302679	0.189518	0.484891	0.459776	0.144363	0.158904	0.157923	0.112030	0.111020	0.193215	0.529846	0.271325	0.239053	0.140232	0.201338	0.215001	0.165088	0.120549	0.656873	0.363625	0.106050	0.139798	0.233044	0.189424	0.440443	0.325618	0.900980	0.902341	0.325394	0.228258	0.059908	0.033093	0.133624	0.140519	0.301717	0.288565	0.092732	0.246162	0.378237	0.399977	0.377153	0.259812	1.012557	1.521090	0.250488	0.120997	0.263092	0.243817
13	0.113206	0.079624	0.544344	0.411854	0.289931	0.185114	0.281253	0.167517	0.275636	0.120880	0.495634	0.565248	0.266873	0.111017	0.173402	0.146119	0.320432	0.102638	0.728638	0.556437	0.210472	0.224545	0.249369	0.256783	0.304524	0.181610	0.484719	0.459226	0.141131	0.168209	0.162889	0.112940	0.111467	0.205139	0.509934	0.250079	0.238798	0.135496	0.186328	0.210012	0.165234	0.121469	0.667581	0.371356	0.099931	0.140138	0.219856	0.188094	0.442692	0.304287	0.856258	0.826328	0.325781	0.231559	0.057397	0.033338	0.168711	0.148610	0.321859	0.311793	0.080782	0.242333	0.349418	0.393573	0.381454	0.263223	1.008555	1.529429	0.275233	0.127458	0.262160	0.241313
14	0.141547	0.089990	0.573657	0.424789	0.332078	0.174222	0.279822	0.159086	0.285754	0.105844	0.473796	0.545045	0.268211	0.108789	0.161143	0.128206	0.320471	0.103362	0.728386	0.553535	0.213188	0.224451	0.263290	0.299772	0.310071	0.179851	0.484983	0.458203	0.140346	0.169553	0.168227	0.115642	0.114784	0.208173	0.514814	0.243840	0.229255	0.129999	0.158556	0.174860	0.166488	0.119055	0.679415	0.371668	0.099062	0.142970	0.211899	0.187767	0.460870	0.319125	0.811675	0.747281	0.320222	0.236351	0.062849	0.032603	0.221881	0.193113	0.321390	0.319028	0.086425	0.239678	0.334612	0.388531	0.390569	0.263296	1.008647	1.530846	0.309293	0.151187	0.262482	0.240959
15	0.160562	0.112247	0.585882	0.428164	0.372091	0.182977	0.269933	0.140392	0.285066	0.124366	0.491843	0.524835	0.273581	0.105114	0.153891	0.117947	0.333683	0.105618	0.761424	0.596941	0.222032	0.217393	0.270236	0.321655	0.311663	0.176212	0.480398	0.463380	0.139368	0.174774	0.168781	0.119000	0.122709	0.209414	0.506174	0.240965	0.172154	0.130566	0.135238	0.132734	0.169600	0.114688	0.673970	0.371278	0.100160	0.150163	0.208687	0.187707	0.470371	0.326821	0.795006	0.732071	0.305693	0.249697	0.064742	0.032782	0.244179	0.313683	0.336753	0.324144	0.101051	0.240101	0.333940	0.389963	0.412023	0.259508	1.009480	1.530149	0.315057	0.164617	0.261240	0.241720
16	0.172238	0.114228	0.571944	0.430589	0.375644	0.218767	0.253753	0.116675	0.286877	0.143867	0.546597	0.537349	0.271490	0.100313	0.162919	0.116012	0.360329	0.130903	0.784627	0.640874	0.241010	0.208963	0.268623	0.324578	0.303951	0.177630	0.472399	0.481843	0.143793	0.176346	0.163506	0.114534	0.121858	0.212275	0.494934	0.237388	0.103752	0.128278	0.126990	0.113094	0.167912	0.116263	0.660859	0.373542	0.100835	0.152435	0.209633	0.187372	0.541381	0.332456	0.784920	0.755976	0.298153	0.255660	0.062864	0.033583	0.244900	0.393747	0.412407	0.359328	0.129473	0.254173	0.329988	0.384299	0.418384	0.287075	1.027956	1.531121	0.315474	0.164479	0.254387	0.237435
17	0.173412	0.126083	0.541185	0.430834	0.386017	0.224535	0.232485	0.096926	0.292967	0.156347	0.609068	0.582672	0.267689	0.099072	0.179542	0.107290	0.397793	0.143634	0.779552	0.657737	0.241140	0.203377	0.287085	0.327553	0.303687	0.193203	0.464359	0.489449	0.157762	0.177134	0.155832	0.106452	0.122551	0.216045	0.484551	0.234281	0.088004	0.137459	0.127145	0.106221	0.166529	0.118780	0.676328	0.385955	0.103086	0.152371	0.209262	0.187200	0.588975	0.371875	0.800148	0.780063	0.318635	0.335215	0.062131	0.035393	0.254852	0.406157	0.466840	0.416901	0.150786	0.263854	0.312993	0.368109	0.418116	0.379808	1.042443	1.525929	0.320939	0.159112	0.243896	0.225718
18	0.198890	0.155690	0.507855	0.425339	0.383989	0.242173	0.207888	0.090132	0.299286	0.166681	0.668014	0.631926	0.276206	0.098835	0.194303	0.084167	0.418196	0.154412	0.764466	0.643526	0.234082	0.203243	0.310887	0.350144	0.225249	0.175844	0.459824	0.492801	0.160398	0.179583	0.150079	0.098678	0.123327	0.216731	0.477157	0.228897	0.090557	0.157247	0.128635	0.102402	0.161658	0.119811	0.709735	0.409579	0.102928	0.158151	0.209162	0.185642	0.594992	0.374085	0.795312	0.798381	0.314140	0.353749	0.062062	0.036116	0.288407	0.461781	0.494615	0.468787	0.173842	0.264095	0.276892	0.337442	0.445065	0.400158	1.032270	1.503743	0.319283	0.154215	0.219466	0.206994
19	0.265297	0.171320	0.488882	0.408192	0.386273	0.241500	0.191326	0.091987	0.312289	0.176843	0.696393	0.662349	0.277852	0.093727	0.198183	0.053082	0.416147	0.155762	0.764333	0.636467	0.241406	0.198365	0.321086	0.368720	0.202204	0.156702	0.446911	0.489250	0.156076	0.188530	0.146698	0.097357	0.122460	0.214823	0.473508	0.215709	0.099890	0.153516	0.128832	0.100942	0.149377	0.120670	0.745262	0.434008	0.102925	0.190087	0.209241	0.181848	0.601358	0.367619	0.769423	0.794751	0.315976	0.374006	0.063276	0.036238	0.286694	0.484227	0.503307	0.496540	0.178600	0.267427	0.229031	0.302622	0.462997	0.398573	0.985911	1.461572	0.332552	0.162570	0.193160	0.192201
20	0.302577	0.176691	0.494224	0.393415	0.388764	0.242776	0.190659	0.092803	0.325487	0.183237	0.700107	0.658070	0.278562	0.081692	0.200805	0.035986	0.411610	0.173531	0.755750	0.635691	0.236894	0.192757	0.327938	0.378097	0.220686	0.162915	0.424525	0.476150	0.157356	0.192172	0.142954	0.099055	0.124175	0.191232	0.473021	0.207762	0.089037	0.145402	0.130940	0.100742	0.158668	0.128505	0.743075	0.442395	0.102813	0.215528	0.206061	0.181007	0.615670	0.361306	0.748521	0.785171	0.313736	0.367007	0.063810	0.036642	0.287636	0.488960	0.505584	0.511498	0.183431	0.268411	0.210445	0.292184	0.469816	0.401525	0.916581	1.366395	0.365926	0.172393	0.175001	0.184268
21	0.311103	0.178158	0.501441	0.393049	0.386924	0.252749	0.184972	0.092678	0.328283	0.184484	0.685927	0.632934	0.262733	0.116668	0.197705	0.032602	0.407227	0.205646	0.731139	0.626072	0.216409	0.196904	0.334112	0.391989	0.222884	0.169303	0.399489	0.459963	0.138811	0.191925	0.137674	0.101507	0.119838	0.174542	0.467585	0.206765	0.085129	0.136340	0.133365	0.100657	0.192732	0.145244	0.686207	0.434083	0.109306	0.217068	0.200737	0.181029	0.613399	0.378954	0.725108	0.774479	0.310126	0.366613	0.064047	0.040536	0.289170	0.498709	0.501431	0.514905	0.175854	0.257859	0.202920	0.284547	0.466042	0.413970	0.863311	1.242464	0.366063	0.172605	0.173440	0.185606
22	0.324460	0.179057	0.503660	0.392604	0.388276	0.266379	0.173642	0.099491	0.333681	0.186923	0.670484	0.594765	0.254850	0.128422	0.193820	0.031098	0.415694	0.211741	0.702899	0.613082	0.213837	0.182168	0.344384	0.407434	0.227785	0.190664	0.393449	0.451498	0.133626	0.190594	0.135186	0.100487	0.135028	0.166108	0.440428	0.203498	0.085364	0.134729	0.136020	0.100467	0.220127	0.155096	0.628413	0.408926	0.113415	0.217324	0.197322	0.179029	0.618819	0.404508	0.710153	0.758102	0.297019	0.370336	0.064397	0.050724	0.290583	0.501079	0.497992	0.512320	0.175614	0.240884	0.192632	0.245019	0.462747	0.414206	0.847213	1.175235	0.365742	0.171671	0.170708	0.174696
23	0.329585	0.178312	0.503416	0.391896	0.383783	0.265014	0.181042	0.114368	0.352301	0.216874	0.689414	0.574642	0.248424	0.138799	0.195145	0.031433	0.409662	0.211373	0.660141	0.592795	0.207271	0.160310	0.347568	0.416621	0.230467	0.193402	0.396801	0.459545	0.130194	0.184625	0.134886	0.100557	0.156660	0.167926	0.398292	0.192411	0.116992	0.145143	0.136288	0.100290	0.221850	0.154877	0.605639	0.394084	0.117955	0.216933	0.196398	0.173764	0.604987	0.406564	0.709658	0.752420	0.281742	0.357335	0.067626	0.055816	0.290480	0.503024	0.490668	0.509972	0.207913	0.208856	0.181695	0.196964	0.525271	0.422283	0.860159	1.185138	0.347005	0.166774	0.161630	0.146252
24	0.332876	0.176048	0.502105	0.392408	0.372963	0.260600	0.200376	0.146270	0.371561	0.267586	0.725097	0.584183	0.244545	0.164432	0.200531	0.034119	0.407923	0.212077	0.610675	0.562507	0.194500	0.150623	0.347216	0.417093	0.261875	0.268787	0.366044	0.435619	0.128204	0.185593	0.127394	0.101157	0.169325	0.178564	0.347649	0.182326	0.153820	0.145631	0.136490	0.098527	0.210471	0.154759	0.602078	0.392034	0.141753	0.221013	0.187796	0.163838	0.608829	0.421115	0.689125	0.744255	0.274341	0.342534	0.068731	0.055163	0.301629	0.503578	0.488088	0.507743	0.299527	0.161787	0.155397	0.161593	0.512316	0.420871	0.845578	1.167596	0.347246	0.204628	0.143296	0.118986
25	0.341326	0.175805	0.485136	0.373142	0.367158	0.256693	0.222961	0.183888	0.365698	0.280954	0.761995	0.605160	0.242664	0.197067	0.205167	0.044194	0.389286	0.213735	0.602437	0.522660	0.187628	0.149878	0.345164	0.416964	0.267535	0.359436	0.298488	0.355779	0.128168	0.178592	0.120334	0.101306	0.169725	0.176947	0.320761	0.178283	0.153806	0.155534	0.140163	0.100518	0.201722	0.153011	0.601308	0.393465	0.148454	0.234004	0.153377	0.142791	0.620766	0.420477	0.625821	0.676334	0.271444	0.363989	0.065652	0.055258	0.302244	0.501260	0.490140	0.507301	0.308587	0.159588	0.110075	0.125934	0.491658	0.399539	0.785842	1.068994	0.339243	0.225020	0.124490	0.096975
