	301_At_T2_sh_ND_02.c3d	301_At_T2_sh_ND_02.c3d	301_At_T2_sh_ND_02.c3d	301_At_T2_sh_ND_02.c3d	301_At_T2_sh_ND_02.c3d	301_At_T2_sh_ND_02.c3d	301_At_T2_sh_ND_02.c3d	301_At_T2_sh_ND_02.c3d	301_At_T2_sh_ND_03.c3d	301_At_T2_sh_ND_03.c3d	301_At_T2_sh_ND_03.c3d	301_At_T2_sh_ND_03.c3d	301_At_T2_sh_ND_03.c3d	301_At_T2_sh_ND_03.c3d	301_At_T2_sh_ND_03.c3d	301_At_T2_sh_ND_03.c3d	301_At_T2_sh_ND_04.c3d	301_At_T2_sh_ND_04.c3d	301_At_T2_sh_ND_04.c3d	301_At_T2_sh_ND_04.c3d	301_At_T2_sh_ND_04.c3d	301_At_T2_sh_ND_04.c3d	301_At_T2_sh_ND_04.c3d	301_At_T2_sh_ND_04.c3d	301_At_T2_sh_ND_05.c3d	301_At_T2_sh_ND_05.c3d	301_At_T2_sh_ND_05.c3d	301_At_T2_sh_ND_05.c3d	301_At_T2_sh_ND_05.c3d	301_At_T2_sh_ND_05.c3d	301_At_T2_sh_ND_05.c3d	301_At_T2_sh_ND_05.c3d	301_At_T2_sh_ND_06.c3d	301_At_T2_sh_ND_06.c3d	301_At_T2_sh_ND_06.c3d	301_At_T2_sh_ND_06.c3d	301_At_T2_sh_ND_06.c3d	301_At_T2_sh_ND_06.c3d	301_At_T2_sh_ND_06.c3d	301_At_T2_sh_ND_06.c3d	301_At_T2_sh_ND_07.c3d	301_At_T2_sh_ND_07.c3d	301_At_T2_sh_ND_07.c3d	301_At_T2_sh_ND_07.c3d	301_At_T2_sh_ND_07.c3d	301_At_T2_sh_ND_07.c3d	301_At_T2_sh_ND_07.c3d	301_At_T2_sh_ND_07.c3d	301_At_T2_sh_ND_08.c3d	301_At_T2_sh_ND_08.c3d	301_At_T2_sh_ND_08.c3d	301_At_T2_sh_ND_08.c3d	301_At_T2_sh_ND_08.c3d	301_At_T2_sh_ND_08.c3d	301_At_T2_sh_ND_08.c3d	301_At_T2_sh_ND_08.c3d	301_At_T2_sh_ND_09.c3d	301_At_T2_sh_ND_09.c3d	301_At_T2_sh_ND_09.c3d	301_At_T2_sh_ND_09.c3d	301_At_T2_sh_ND_09.c3d	301_At_T2_sh_ND_09.c3d	301_At_T2_sh_ND_09.c3d	301_At_T2_sh_ND_09.c3d	301_At_T2_sh_ND_10.c3d	301_At_T2_sh_ND_10.c3d	301_At_T2_sh_ND_10.c3d	301_At_T2_sh_ND_10.c3d	301_At_T2_sh_ND_10.c3d	301_At_T2_sh_ND_10.c3d	301_At_T2_sh_ND_10.c3d	301_At_T2_sh_ND_10.c3d
7	0.111300	0.243311	0.292092	0.353813	0.118205	0.163621	0.308971	0.245942	0.149049	0.229423	0.134319	0.299315	0.036038	0.094452	0.242085	0.227781	0.165665	0.124784	0.435233	0.210880	0.055514	0.089060	0.377768	0.292476	0.066750	0.092977	0.448287	0.389143	0.132267	0.204953	0.343780	0.182709	0.075253	0.086041	0.246421	0.149158	0.095458	0.126746	0.280613	0.261557	0.095511	0.161504	0.257217	0.405179	0.093971	0.125696	0.175893	0.185107	0.042914	0.101856	0.257497	0.485127	0.056785	0.147651	0.323302	0.269374	0.098094	0.178074	0.492870	0.474333	0.047209	0.075137	0.255078	0.231862	0.064703	0.199792	0.484196	0.316165	0.045198	0.099107	0.513871	0.200827
8	0.109806	0.257166	0.367214	0.370472	0.111300	0.162608	0.321215	0.292043	0.128191	0.220241	0.133747	0.297784	0.083266	0.106942	0.242163	0.276570	0.166316	0.114789	0.489575	0.281997	0.051925	0.072276	0.395162	0.323188	0.075293	0.105515	0.455546	0.445840	0.132616	0.205717	0.347402	0.182072	0.058486	0.059013	0.226880	0.173341	0.067323	0.114084	0.277776	0.270777	0.100198	0.158789	0.253616	0.402454	0.095096	0.114091	0.197162	0.177686	0.047914	0.101130	0.262215	0.510758	0.058154	0.144818	0.455503	0.295488	0.104049	0.167501	0.531479	0.472964	0.047418	0.076917	0.230414	0.233247	0.065459	0.171188	0.552449	0.343587	0.044160	0.108230	0.516099	0.207396
9	0.094228	0.226265	0.426480	0.421849	0.114844	0.188528	0.352939	0.395289	0.114557	0.221117	0.135555	0.285769	0.134940	0.123625	0.321301	0.254711	0.158750	0.115993	0.493093	0.375245	0.049788	0.067483	0.398858	0.305666	0.092196	0.149734	0.457870	0.458119	0.135322	0.205755	0.342040	0.191161	0.054089	0.059131	0.162220	0.164152	0.053485	0.113765	0.278290	0.275221	0.092237	0.148094	0.278790	0.404766	0.087626	0.113975	0.199571	0.182515	0.063684	0.118847	0.250464	0.511336	0.071589	0.146555	0.493134	0.306159	0.107154	0.169711	0.590030	0.471435	0.045933	0.075631	0.212121	0.232002	0.065493	0.168163	0.606097	0.401492	0.044226	0.109542	0.601034	0.206867
10	0.082709	0.185187	0.429433	0.464468	0.109109	0.191278	0.390699	0.463821	0.114043	0.258464	0.141468	0.302555	0.187394	0.133223	0.335278	0.249093	0.141478	0.105552	0.484703	0.390891	0.037073	0.065350	0.349962	0.266659	0.104360	0.175161	0.484991	0.445598	0.136029	0.197714	0.370439	0.208864	0.064907	0.092592	0.172114	0.159297	0.048302	0.107584	0.304617	0.276386	0.082244	0.144546	0.329207	0.428790	0.062948	0.114390	0.190028	0.192551	0.073600	0.131219	0.249363	0.534408	0.148182	0.144992	0.502083	0.301639	0.116811	0.182298	0.654882	0.500026	0.071008	0.076733	0.259659	0.238269	0.065325	0.161703	0.667619	0.451105	0.067651	0.115311	0.706659	0.227175
11	0.087336	0.178918	0.433762	0.483606	0.103259	0.182386	0.393428	0.456474	0.134174	0.364575	0.148483	0.325298	0.196566	0.133262	0.402176	0.249091	0.130944	0.105413	0.509063	0.397068	0.034777	0.065244	0.305847	0.256944	0.101613	0.176579	0.530457	0.452951	0.149315	0.173883	0.473717	0.224254	0.071463	0.106329	0.167689	0.160308	0.043337	0.101735	0.341717	0.289928	0.083431	0.155560	0.346499	0.454221	0.067095	0.115449	0.219698	0.204638	0.078311	0.143710	0.250811	0.577916	0.152715	0.123582	0.503414	0.304630	0.119344	0.185895	0.700165	0.576231	0.111359	0.097792	0.292160	0.256626	0.073065	0.148674	0.685248	0.482036	0.104828	0.155804	0.729096	0.275011
12	0.099861	0.201745	0.449009	0.484722	0.117031	0.200423	0.444269	0.473608	0.227169	0.509922	0.209618	0.318041	0.196524	0.128774	0.501553	0.273470	0.118048	0.104682	0.518931	0.418873	0.034538	0.057534	0.378553	0.258154	0.097990	0.176977	0.560616	0.481316	0.162380	0.174844	0.519146	0.331127	0.077263	0.112706	0.164086	0.162170	0.047810	0.092787	0.405917	0.269432	0.083320	0.152044	0.342434	0.458363	0.064807	0.103917	0.281679	0.229588	0.091100	0.160160	0.229339	0.626371	0.155736	0.068879	0.500354	0.294089	0.116297	0.184950	0.699397	0.666583	0.127161	0.102479	0.274189	0.263411	0.078134	0.150538	0.684848	0.487593	0.112795	0.173685	0.720311	0.286306
13	0.105712	0.217542	0.462204	0.484388	0.121257	0.204694	0.585290	0.520896	0.295024	0.593116	0.223250	0.307943	0.272949	0.141058	0.519889	0.296645	0.106311	0.109968	0.515496	0.431222	0.034596	0.054094	0.437449	0.256945	0.093977	0.170608	0.583344	0.496858	0.166145	0.179942	0.520323	0.420434	0.083613	0.117270	0.170531	0.165454	0.047363	0.076790	0.405918	0.244683	0.090203	0.156508	0.343181	0.459099	0.064238	0.096146	0.298900	0.250220	0.095605	0.164733	0.212707	0.664579	0.165090	0.092915	0.484466	0.200152	0.123744	0.213334	0.701100	0.703111	0.129697	0.103438	0.271897	0.222681	0.079334	0.154341	0.685547	0.486853	0.130765	0.175481	0.721270	0.282121
14	0.106942	0.218438	0.476362	0.483698	0.128891	0.220832	0.633220	0.622623	0.336105	0.620790	0.215439	0.319296	0.345992	0.198104	0.514130	0.291157	0.136824	0.142492	0.519277	0.448886	0.037423	0.069828	0.459921	0.250000	0.091112	0.169015	0.585755	0.486639	0.253241	0.153118	0.504376	0.439710	0.083281	0.119174	0.202988	0.160825	0.049755	0.079364	0.401538	0.281509	0.133362	0.182303	0.361723	0.471511	0.064199	0.094371	0.306424	0.263049	0.098845	0.172345	0.196675	0.691274	0.171730	0.100822	0.491640	0.191627	0.128016	0.230814	0.709477	0.704402	0.130862	0.101569	0.263529	0.200786	0.080709	0.154571	0.685645	0.489669	0.130505	0.174992	0.721761	0.282197
15	0.105441	0.217105	0.483168	0.508594	0.134438	0.255544	0.613798	0.690621	0.351661	0.622059	0.232898	0.317653	0.447883	0.253650	0.515706	0.272824	0.153269	0.163274	0.530960	0.468320	0.036285	0.077936	0.455306	0.251272	0.091397	0.171695	0.583419	0.485727	0.275810	0.141769	0.491538	0.438018	0.083686	0.128754	0.211035	0.199897	0.052037	0.082505	0.369298	0.266409	0.148016	0.187523	0.364035	0.485968	0.065068	0.095953	0.309992	0.264712	0.110705	0.198273	0.248375	0.704503	0.176972	0.096535	0.493918	0.191833	0.128179	0.235198	0.697934	0.705718	0.169412	0.104367	0.261547	0.195628	0.080387	0.152410	0.635327	0.478039	0.133260	0.169148	0.713458	0.286646
16	0.105615	0.216483	0.475751	0.540762	0.130208	0.275392	0.622498	0.701780	0.359567	0.627698	0.251040	0.316054	0.448588	0.250554	0.515649	0.250034	0.148959	0.160517	0.527711	0.477122	0.028840	0.071011	0.445430	0.267859	0.091988	0.173278	0.552080	0.483133	0.276798	0.134876	0.420933	0.427202	0.083816	0.133572	0.220652	0.232384	0.054827	0.081256	0.351877	0.255872	0.147255	0.189795	0.340145	0.472662	0.062771	0.098631	0.310282	0.267608	0.117754	0.212976	0.307348	0.706694	0.177856	0.096286	0.447646	0.168046	0.128160	0.237344	0.639378	0.719826	0.193962	0.112633	0.261466	0.196319	0.079757	0.132590	0.538310	0.430534	0.139992	0.171249	0.679045	0.281660
17	0.115047	0.232214	0.474754	0.571407	0.127079	0.278311	0.625700	0.702832	0.404718	0.659909	0.252772	0.310408	0.444551	0.243020	0.499382	0.254690	0.150651	0.154105	0.496609	0.475990	0.029386	0.071510	0.448129	0.307455	0.093641	0.175009	0.528799	0.471962	0.280119	0.131115	0.408427	0.428176	0.083816	0.137979	0.216717	0.260835	0.059656	0.083587	0.349883	0.251353	0.147033	0.186037	0.333934	0.428803	0.052377	0.098655	0.306335	0.264426	0.122305	0.216850	0.324894	0.706367	0.183993	0.093857	0.379531	0.137402	0.127331	0.238517	0.565946	0.714245	0.196080	0.115165	0.260459	0.197131	0.079472	0.108294	0.516845	0.402943	0.141270	0.171493	0.626539	0.258760
18	0.122018	0.250756	0.472510	0.583285	0.127301	0.278034	0.622298	0.691257	0.521055	0.726942	0.256427	0.306051	0.435793	0.232978	0.523108	0.433268	0.151048	0.149981	0.436434	0.460070	0.029145	0.076029	0.425878	0.363996	0.090914	0.174887	0.490947	0.424401	0.281370	0.132194	0.422406	0.429437	0.080584	0.139889	0.208564	0.300704	0.059700	0.084876	0.350043	0.230800	0.145667	0.183081	0.335411	0.422321	0.052015	0.096214	0.318452	0.254309	0.126740	0.219023	0.325652	0.705985	0.146558	0.093527	0.389946	0.126655	0.123344	0.234864	0.560438	0.648975	0.196257	0.115833	0.258254	0.204872	0.074177	0.099791	0.549138	0.401675	0.144384	0.168435	0.598679	0.255405
19	0.120813	0.247297	0.459353	0.583967	0.125649	0.262987	0.600338	0.647496	0.570172	0.768525	0.258392	0.310328	0.426866	0.229286	0.591462	0.474196	0.152426	0.151712	0.380020	0.424288	0.028928	0.082752	0.404457	0.392149	0.086032	0.169191	0.463691	0.352727	0.284985	0.135526	0.526209	0.438988	0.079862	0.142087	0.193109	0.308994	0.060061	0.083742	0.379306	0.231243	0.140370	0.182355	0.342868	0.426353	0.051762	0.095900	0.367991	0.271413	0.128457	0.219092	0.330794	0.704166	0.120503	0.094154	0.384777	0.125949	0.119566	0.223339	0.547569	0.612390	0.195863	0.116204	0.270280	0.200454	0.072705	0.102304	0.500462	0.390481	0.152437	0.165694	0.612028	0.253628
20	0.114654	0.229202	0.421827	0.577173	0.121865	0.247402	0.551718	0.572198	0.583882	0.779869	0.257558	0.316597	0.426882	0.227598	0.523380	0.475911	0.153610	0.163095	0.365673	0.333715	0.028401	0.090235	0.391582	0.375043	0.072577	0.137906	0.468313	0.319983	0.279216	0.136078	0.483329	0.453103	0.081024	0.145111	0.199953	0.315502	0.113654	0.091964	0.383350	0.239544	0.145145	0.180680	0.339080	0.429365	0.049771	0.091837	0.372432	0.292872	0.129905	0.219282	0.336784	0.687032	0.115458	0.092950	0.383572	0.158352	0.119977	0.219729	0.523173	0.606199	0.195714	0.113837	0.285908	0.191166	0.074020	0.103556	0.430675	0.337346	0.160123	0.166703	0.651969	0.248208
21	0.111324	0.223417	0.361757	0.556481	0.119607	0.242063	0.555757	0.570064	0.589829	0.786292	0.257437	0.325557	0.427581	0.227492	0.474063	0.487386	0.153162	0.164849	0.404511	0.318235	0.029537	0.093220	0.383670	0.368769	0.046395	0.090614	0.428961	0.388245	0.269313	0.148564	0.426886	0.400585	0.077018	0.140461	0.207584	0.317514	0.211756	0.130909	0.351714	0.232045	0.163428	0.189358	0.301104	0.415798	0.049227	0.091037	0.369844	0.301124	0.130724	0.219150	0.345552	0.594176	0.110782	0.098122	0.390070	0.197278	0.123702	0.216899	0.469704	0.630763	0.195585	0.108474	0.310402	0.197993	0.087259	0.103628	0.329459	0.267281	0.185480	0.178485	0.577649	0.255561
22	0.109443	0.221179	0.354581	0.511046	0.102906	0.221239	0.550550	0.568378	0.590228	0.785657	0.261263	0.324158	0.363116	0.212379	0.531115	0.535423	0.152770	0.161351	0.398145	0.329192	0.035073	0.093177	0.393743	0.377599	0.043338	0.084699	0.367744	0.480182	0.264703	0.155481	0.467641	0.278977	0.073142	0.135478	0.199140	0.331594	0.217174	0.133699	0.267800	0.225965	0.169690	0.189967	0.245019	0.383626	0.047767	0.098420	0.368367	0.295175	0.129385	0.215721	0.344829	0.517846	0.098129	0.137794	0.356100	0.206534	0.128925	0.211800	0.379376	0.646879	0.187220	0.102641	0.313507	0.211041	0.087593	0.091545	0.262279	0.195735	0.175598	0.172006	0.426211	0.233652
23	0.104225	0.216954	0.338629	0.470128	0.093097	0.207334	0.436257	0.536294	0.598422	0.772797	0.278319	0.302036	0.263127	0.140342	0.548169	0.560367	0.150829	0.160019	0.335210	0.302743	0.042587	0.094284	0.423563	0.424580	0.046483	0.085438	0.313587	0.472213	0.203771	0.157902	0.504536	0.222005	0.075089	0.146949	0.216681	0.349459	0.229619	0.131614	0.266174	0.200764	0.172218	0.187232	0.239236	0.369199	0.042215	0.104711	0.343332	0.279209	0.126560	0.205242	0.349472	0.505768	0.084957	0.161520	0.317178	0.208607	0.140945	0.208497	0.243793	0.599738	0.165474	0.081359	0.277293	0.267581	0.080107	0.071376	0.262899	0.176739	0.158428	0.138751	0.384144	0.182735
24	0.092784	0.200188	0.303842	0.469624	0.086342	0.205438	0.308874	0.431027	0.624617	0.749441	0.293694	0.277328	0.147426	0.118139	0.549665	0.563273	0.144517	0.154925	0.327194	0.283425	0.047584	0.096810	0.407138	0.474104	0.056061	0.084416	0.264039	0.430416	0.115472	0.197679	0.508899	0.219526	0.074832	0.155492	0.228240	0.352337	0.244645	0.146527	0.275278	0.151399	0.178160	0.211238	0.256632	0.394948	0.041201	0.101858	0.307745	0.252302	0.127343	0.196683	0.355445	0.506926	0.086641	0.161347	0.309748	0.217724	0.140560	0.208681	0.201022	0.498653	0.152270	0.070331	0.276344	0.318914	0.080544	0.058006	0.266629	0.186662	0.150642	0.127524	0.389176	0.165009
25	0.085247	0.181994	0.281938	0.490358	0.071423	0.183150	0.288288	0.281744	0.634120	0.708827	0.281112	0.275758	0.146599	0.164932	0.554225	0.562575	0.118869	0.133591	0.340196	0.247447	0.056070	0.098507	0.381109	0.504178	0.055226	0.070638	0.256500	0.446445	0.104919	0.202741	0.546782	0.227100	0.073750	0.153775	0.213535	0.351071	0.270085	0.183365	0.280757	0.143899	0.193718	0.275234	0.237097	0.432588	0.038129	0.097191	0.295037	0.229528	0.158445	0.208101	0.384242	0.498583	0.071202	0.161388	0.263957	0.215734	0.135135	0.198684	0.183027	0.423281	0.153305	0.068368	0.276801	0.330032	0.097862	0.068201	0.281022	0.172125	0.140669	0.137829	0.395719	0.165629
26	0.085642	0.180521	0.257793	0.498150	0.054996	0.131695	0.250408	0.224006	0.644585	0.684318	0.278027	0.289231	0.128095	0.166614	0.550342	0.516751	0.063097	0.095251	0.355727	0.209722	0.055748	0.085860	0.370212	0.507510	0.056908	0.053928	0.260685	0.508119	0.094316	0.203831	0.589697	0.221708	0.079973	0.150898	0.187254	0.363724	0.277137	0.193274	0.329941	0.162224	0.175859	0.281834	0.213315	0.429476	0.038229	0.119948	0.286246	0.213285	0.198435	0.230547	0.415531	0.489730	0.073268	0.166682	0.222597	0.213812	0.129960	0.181159	0.131818	0.422704	0.155480	0.069111	0.277783	0.329909	0.111185	0.083921	0.294959	0.157953	0.142869	0.149335	0.395685	0.166610
